t,i
0.00000000,1.641
0.00000500,1.658
0.00001000,1.661
0.00001500,1.634
0.00002000,1.633
0.00002500,1.648
0.00003000,1.628
0.00003500,1.623
0.00004000,1.639
0.00004500,1.645
0.00005000,1.637
0.00005500,1.639
0.00006000,1.631
0.00006500,1.630
0.00007000,1.639
0.00007500,1.639
0.00008000,1.643
0.00008500,1.657
0.00009000,1.660
0.00009500,1.648
0.00010000,1.657
0.00010500,1.664
0.00011000,1.655
0.00011500,1.656
0.00012000,1.669
0.00012500,1.664
0.00013000,1.669
0.00013500,1.670
0.00014000,1.664
0.00014500,1.668
0.00015000,1.667
0.00015500,1.666
0.00016000,1.676
0.00016500,1.688
0.00017000,1.681
0.00017500,1.675
0.00018000,1.689
0.00018500,1.685
0.00019000,1.678
0.00019500,1.697
0.00020000,1.712
0.00020500,1.702
0.00021000,1.718
0.00021500,1.723
0.00022000,1.718
0.00022500,1.729
0.00023000,1.723
0.00023500,1.721
0.00024000,1.745
0.00024500,1.752
0.00025000,1.743
0.00025500,1.758
0.00026000,1.774
0.00026500,1.759
0.00027000,1.756
0.00027500,1.775
0.00028000,1.777
0.00028500,1.788
0.00029000,1.791
0.00029500,1.791
0.00030000,1.792
0.00030500,1.802
0.00031000,1.788
0.00031500,1.778
0.00032000,1.807
0.00032500,1.805
0.00033000,1.794
0.00033500,1.816
0.00034000,1.819
0.00034500,1.803
0.00035000,1.798
0.00035500,1.804
0.00036000,1.801
0.00036500,1.805
0.00037000,1.804
0.00037500,1.802
0.00038000,1.812
0.00038500,1.806
0.00039000,1.779
0.00039500,1.781
0.00040000,1.793
0.00040500,1.782
0.00041000,1.778
0.00041500,1.785
0.00042000,1.782
0.00042500,1.764
0.00043000,1.759
0.00043500,1.750
0.00044000,1.752
0.00044500,1.750
0.00045000,1.730
0.00045500,1.731
0.00046000,1.747
0.00046500,1.721
0.00047000,1.700
0.00047500,1.702
0.00048000,1.709
0.00048500,1.689
0.00049000,1.682
0.00049500,1.678
0.00050000,1.674
0.00050500,1.665
0.00051000,1.652
0.00051500,1.638
0.00052000,1.646
0.00052500,1.640
0.00053000,1.615
0.00053500,1.618
0.00054000,1.629
0.00054500,1.609
0.00055000,1.589
0.00055500,1.592
0.00056000,1.584
0.00056500,1.561
0.00057000,1.563
0.00057500,1.558
0.00058000,1.548
0.00058500,1.546
0.00059000,1.525
0.00059500,1.522
0.00060000,1.525
0.00060500,1.512
0.00061000,1.484
0.00061500,1.495
0.00062000,1.497
0.00062500,1.468
0.00063000,1.462
0.00063500,1.464
0.00064000,1.453
0.00064500,1.444
0.00065000,1.447
0.00065500,1.440
0.00066000,1.446
0.00066500,1.448
0.00067000,1.431
0.00067500,1.423
0.00068000,1.444
0.00068500,1.428
0.00069000,1.415
0.00069500,1.439
0.00070000,1.433
0.00070500,1.411
0.00071000,1.421
0.00071500,1.408
0.00072000,1.408
0.00072500,1.414
0.00073000,1.416
0.00073500,1.417
0.00074000,1.429
0.00074500,1.419
0.00075000,1.407
0.00075500,1.416
0.00076000,1.419
0.00076500,1.402
0.00077000,1.420
0.00077500,1.440
0.00078000,1.432
0.00078500,1.438
0.00079000,1.439
0.00079500,1.424
0.00080000,1.429
0.00080500,1.434
0.00081000,1.419
0.00081500,1.432
0.00082000,1.452
0.00082500,1.441
0.00083000,1.445
0.00083500,1.457
0.00084000,1.450
0.00084500,1.437
0.00085000,1.460
0.00085500,1.466
0.00086000,1.458
0.00086500,1.472
0.00087000,1.477
0.00087500,1.460
0.00088000,1.462
0.00088500,1.446
0.00089000,1.437
0.00089500,1.454
