t,i
0.00000000,-0.474
0.00000500,-0.455
0.00001000,-0.458
0.00001500,-0.463
0.00002000,-0.463
0.00002500,-0.454
0.00003000,-0.455
0.00003500,-0.456
0.00004000,-0.453
0.00004500,-0.457
0.00005000,-0.454
0.00005500,-0.455
0.00006000,-0.464
0.00006500,-0.450
0.00007000,-0.439
0.00007500,-0.450
0.00008000,-0.446
0.00008500,-0.451
0.00009000,-0.443
0.00009500,-0.454
0.00010000,-0.452
0.00010500,-0.459
0.00011000,-0.465
0.00011500,-0.457
0.00012000,-0.444
0.00012500,-0.463
0.00013000,-0.456
0.00013500,-0.468
0.00014000,-0.473
0.00014500,-0.463
0.00015000,-0.448
0.00015500,-0.449
0.00016000,-0.460
0.00016500,-0.465
0.00017000,-0.463
0.00017500,-0.453
0.00018000,-0.455
0.00018500,-0.463
0.00019000,-0.456
0.00019500,-0.463
0.00020000,-0.454
0.00020500,-0.457
0.00021000,-0.450
0.00021500,-0.442
0.00022000,-0.440
0.00022500,-0.453
0.00023000,-0.444
0.00023500,-0.451
0.00024000,-0.460
0.00024500,-0.457
0.00025000,-0.453
0.00025500,-0.464
0.00026000,-0.438
0.00026500,-0.444
0.00027000,-0.440
0.00027500,-0.448
0.00028000,-0.449
0.00028500,-0.459
0.00029000,-0.457
0.00029500,-0.448
0.00030000,-0.463
0.00030500,-0.461
0.00031000,-0.466
0.00031500,-0.444
0.00032000,-0.455
0.00032500,-0.474
0.00033000,-0.464
0.00033500,-0.477
0.00034000,-0.486
0.00034500,-0.467
0.00035000,-0.465
0.00035500,-0.457
0.00036000,-0.452
0.00036500,-0.468
0.00037000,-0.455
0.00037500,-0.454
0.00038000,-0.461
0.00038500,-0.463
0.00039000,-0.455
0.00039500,-0.448
0.00040000,-0.451
0.00040500,-0.459
0.00041000,-0.450
0.00041500,-0.446
0.00042000,-0.460
0.00042500,-0.447
0.00043000,-0.445
0.00043500,-0.458
0.00044000,-0.475
0.00044500,-0.455
0.00045000,-0.450
0.00045500,-0.463
0.00046000,-0.461
0.00046500,-0.450
0.00047000,-0.434
0.00047500,-0.457
0.00048000,-0.436
0.00048500,-0.448
0.00049000,-0.463
0.00049500,-0.463
0.00050000,-0.446
0.00050500,-0.472
0.00051000,-0.475
0.00051500,-0.472
0.00052000,-0.454
0.00052500,-0.460
0.00053000,-0.475
0.00053500,-0.481
0.00054000,-0.470
0.00054500,-0.475
0.00055000,-0.440
0.00055500,-0.451
0.00056000,-0.462
0.00056500,-0.462
0.00057000,-0.456
0.00057500,-0.448
0.00058000,-0.431
0.00058500,-0.456
0.00059000,-0.479
0.00059500,-0.465
0.00060000,-0.462
0.00060500,-0.453
0.00061000,-0.436
0.00061500,-0.445
0.00062000,-0.465
0.00062500,-0.446
0.00063000,-0.441
0.00063500,-0.455
0.00064000,-0.457
0.00064500,-0.467
0.00065000,-0.450
0.00065500,-0.459
0.00066000,-0.473
0.00066500,-0.457
0.00067000,-0.461
0.00067500,-0.449
0.00068000,-0.458
0.00068500,-0.451
0.00069000,-0.460
0.00069500,-0.451
0.00070000,-0.487
0.00070500,-0.471
0.00071000,-0.473
0.00071500,-0.469
0.00072000,-0.473
0.00072500,-0.477
0.00073000,-0.470
0.00073500,-0.459
0.00074000,-0.445
0.00074500,-0.456
0.00075000,-0.468
0.00075500,-0.475
0.00076000,-0.471
0.00076500,-0.450
0.00077000,-0.455
0.00077500,-0.451
0.00078000,-0.465
0.00078500,-0.470
0.00079000,-0.451
0.00079500,-0.468
0.00080000,-0.467
0.00080500,-0.467
0.00081000,-0.457
0.00081500,-0.453
0.00082000,-0.447
0.00082500,-0.455
0.00083000,-0.451
0.00083500,-0.444
0.00084000,-0.463
0.00084500,-0.456
0.00085000,-0.447
0.00085500,-0.459
0.00086000,-0.454
0.00086500,-0.457
0.00087000,-0.465
0.00087500,-0.467
0.00088000,-0.458
0.00088500,-0.451
0.00089000,-0.463
0.00089500,-0.457
0.00090000,-0.440
0.00090500,-0.471
0.00091000,-0.473
0.00091500,-0.473
0.00092000,-0.469
0.00092500,-0.468
0.00093000,-0.462
0.00093500,-0.478
0.00094000,-0.453
0.00094500,-0.455
0.00095000,-0.448
0.00095500,-0.461
0.00096000,-0.450
0.00096500,-0.460
0.00097000,-0.465
0.00097500,-0.467
0.00098000,-0.476
0.00098500,-0.465
0.00099000,-0.452
0.00099500,-0.455
0.00100000,-0.443
0.00100500,-0.427
0.00101000,-0.446
0.00101500,-0.457
0.00102000,-0.462
0.00102500,-0.459
0.00103000,-0.457
0.00103500,-0.432
0.00104000,-0.451
0.00104500,-0.456
0.00105000,-0.450
0.00105500,-0.447
0.00106000,-0.433
0.00106500,-0.450
0.00107000,-0.460
0.00107500,-0.440
0.00108000,-0.432
0.00108500,-0.463
0.00109000,-0.475
0.00109500,-0.462
0.00110000,-0.451
0.00110500,-0.460
0.00111000,-0.441
0.00111500,-0.440
0.00112000,-0.459
0.00112500,-0.469
0.00113000,-0.459
0.00113500,-0.459
0.00114000,-0.451
0.00114500,-0.444
0.00115000,-0.447
0.00115500,-0.441
0.00116000,-0.455
0.00116500,-0.450
0.00117000,-0.450
0.00117500,-0.440
0.00118000,-0.464
0.00118500,-0.457
0.00119000,-0.456
0.00119500,-0.458
0.00120000,-0.457
0.00120500,-0.456
0.00121000,-0.445
0.00121500,-0.444
0.00122000,-0.449
0.00122500,-0.436
0.00123000,-0.438
0.00123500,-0.466
0.00124000,-0.453
0.00124500,-0.446
0.00125000,-0.427
0.00125500,-0.461
0.00126000,-0.450
0.00126500,-0.460
0.00127000,-0.456
0.00127500,-0.445
0.00128000,-0.444
0.00128500,-0.456
0.00129000,-0.446
0.00129500,-0.456
0.00130000,-0.440
0.00130500,-0.432
0.00131000,-0.447
0.00131500,-0.458
0.00132000,-0.455
0.00132500,-0.452
0.00133000,-0.438
0.00133500,-0.431
0.00134000,-0.428
0.00134500,-0.447
0.00135000,-0.442
0.00135500,-0.455
0.00136000,-0.434
0.00136500,-0.438
0.00137000,-0.435
0.00137500,-0.430
0.00138000,-0.466
0.00138500,-0.445
0.00139000,-0.441
0.00139500,-0.436
0.00140000,-0.435
0.00140500,-0.438
0.00141000,-0.467
0.00141500,-0.458
0.00142000,-0.448
0.00142500,-0.458
0.00143000,-0.456
0.00143500,-0.456
0.00144000,-0.454
0.00144500,-0.464
0.00145000,-0.468
0.00145500,-0.445
0.00146000,-0.440
0.00146500,-0.458
0.00147000,-0.449
0.00147500,-0.432
0.00148000,-0.442
0.00148500,-0.440
0.00149000,-0.440
0.00149500,-0.446
0.00150000,-0.445
0.00150500,-0.448
0.00151000,-0.428
0.00151500,-0.430
0.00152000,-0.423
0.00152500,-0.438
0.00153000,-0.438
0.00153500,-0.427
0.00154000,-0.457
0.00154500,-0.450
0.00155000,-0.452
0.00155500,-0.439
0.00156000,-0.438
0.00156500,-0.427
0.00157000,-0.444
0.00157500,-0.449
0.00158000,-0.448
0.00158500,-0.444
0.00159000,-0.454
0.00159500,-0.445
0.00160000,-0.439
0.00160500,-0.444
0.00161000,-0.448
0.00161500,-0.459
0.00162000,-0.456
0.00162500,-0.448
0.00163000,-0.439
0.00163500,-0.455
0.00164000,-0.440
0.00164500,-0.440
0.00165000,-0.446
0.00165500,-0.454
0.00166000,-0.456
0.00166500,-0.465
0.00167000,-0.454
0.00167500,-0.461
0.00168000,-0.465
0.00168500,-0.447
0.00169000,-0.451
0.00169500,-0.445
0.00170000,-0.444
0.00170500,-0.445
0.00171000,-0.446
0.00171500,-0.471
0.00172000,-0.442
0.00172500,-0.450
0.00173000,-0.442
0.00173500,-0.438
0.00174000,-0.429
0.00174500,-0.430
0.00175000,-0.460
0.00175500,-0.430
0.00176000,-0.448
0.00176500,-0.441
0.00177000,-0.446
0.00177500,-0.429
0.00178000,-0.443
0.00178500,-0.454
0.00179000,-0.434
0.00179500,-0.442
0.00180000,-0.435
0.00180500,-0.433
0.00181000,-0.440
0.00181500,-0.443
0.00182000,-0.446
0.00182500,-0.439
0.00183000,-0.431
0.00183500,-0.433
0.00184000,-0.451
0.00184500,-0.453
0.00185000,-0.438
0.00185500,-0.440
0.00186000,-0.447
0.00186500,-0.441
0.00187000,-0.428
0.00187500,-0.429
0.00188000,-0.446
0.00188500,-0.452
0.00189000,-0.449
0.00189500,-0.447
0.00190000,-0.436
0.00190500,-0.445
0.00191000,-0.450
0.00191500,-0.419
0.00192000,-0.422
0.00192500,-0.442
0.00193000,-0.429
0.00193500,-0.437
0.00194000,-0.430
0.00194500,-0.428
0.00195000,-0.440
0.00195500,-0.445
0.00196000,-0.446
0.00196500,-0.425
0.00197000,-0.438
0.00197500,-0.430
0.00198000,-0.438
0.00198500,-0.436
0.00199000,-0.449
0.00199500,-0.431
0.00200000,-0.435
0.00200500,-0.410
0.00201000,-0.416
0.00201500,-0.439
0.00202000,-0.444
0.00202500,-0.444
0.00203000,-0.460
0.00203500,-0.455
0.00204000,-0.450
0.00204500,-0.420
0.00205000,-0.434
0.00205500,-0.440
0.00206000,-0.456
0.00206500,-0.439
0.00207000,-0.437
0.00207500,-0.427
0.00208000,-0.434
0.00208500,-0.434
0.00209000,-0.432
0.00209500,-0.455
0.00210000,-0.456
0.00210500,-0.451
0.00211000,-0.450
0.00211500,-0.428
0.00212000,-0.440
0.00212500,-0.443
0.00213000,-0.445
0.00213500,-0.446
0.00214000,-0.436
0.00214500,-0.444
0.00215000,-0.470
0.00215500,-0.440
0.00216000,-0.441
0.00216500,-0.446
0.00217000,-0.442
0.00217500,-0.451
0.00218000,-0.437
0.00218500,-0.453
0.00219000,-0.450
0.00219500,-0.455
0.00220000,-0.445
0.00220500,5.380
0.00221000,9.133
0.00221500,-0.697
0.00222000,-0.180
0.00222500,-0.212
0.00223000,-0.221
0.00223500,-0.227
0.00224000,-0.241
0.00224500,-0.243
0.00225000,-0.251
0.00225500,-0.242
0.00226000,-0.248
0.00226500,-0.256
0.00227000,-0.246
0.00227500,-0.267
0.00228000,-0.239
0.00228500,-0.250
0.00229000,-0.248
0.00229500,-0.253
0.00230000,-0.243
0.00230500,-0.263
0.00231000,-0.257
0.00231500,-0.250
0.00232000,-0.248
0.00232500,-0.246
0.00233000,11.701
0.00233500,19.166
0.00234000,-6.846
0.00234500,-0.131
0.00235000,-0.341
0.00235500,-0.333
0.00236000,-0.298
0.00236500,-0.279
0.00237000,-0.275
0.00237500,-0.297
0.00238000,-0.295
0.00238500,-0.285
0.00239000,-0.266
0.00239500,-0.253
0.00240000,-0.248
0.00240500,-0.263
0.00241000,-0.233
0.00241500,3.236
0.00242000,25.262
0.00242500,2.766
0.00243000,-1.775
0.00243500,-0.278
0.00244000,-0.352
0.00244500,-0.333
0.00245000,-0.300
0.00245500,-0.285
0.00246000,-0.312
0.00246500,-0.300
0.00247000,-0.290
0.00247500,-0.280
0.00248000,7.096
0.00248500,21.463
0.00249000,-7.097
0.00249500,-0.170
0.00250000,-0.277
0.00250500,-0.283
0.00251000,-0.286
0.00251500,-0.265
0.00252000,-0.248
0.00252500,-0.242
0.00253000,-0.241
0.00253500,-0.234
0.00254000,-0.196
0.00254500,22.135
0.00255000,3.923
0.00255500,-2.510
0.00256000,-0.179
0.00256500,-0.311
0.00257000,-0.266
0.00257500,-0.258
0.00258000,-0.253
0.00258500,-0.250
0.00259000,-0.241
0.00259500,3.160
0.00260000,24.090
0.00260500,-5.447
0.00261000,-0.491
0.00261500,-0.248
0.00262000,-0.269
0.00262500,-0.257
0.00263000,-0.255
0.00263500,-0.248
0.00264000,6.851
0.00264500,11.986
0.00265000,-5.503
0.00265500,-0.022
0.00266000,-0.226
0.00266500,-0.218
0.00267000,-0.218
0.00267500,-0.434
0.00268000,15.232
0.00268500,-0.759
0.00269000,-1.528
0.00269500,-0.071
0.00270000,-0.189
0.00270500,-0.179
0.00271000,-0.182
0.00271500,8.248
0.00272000,8.037
0.00272500,-3.314
0.00273000,-0.016
0.00273500,-0.190
0.00274000,-0.166
0.00274500,-0.202
0.00275000,11.020
0.00275500,4.916
0.00276000,-2.356
0.00276500,-0.020
0.00277000,-0.156
0.00277500,-0.153
0.00278000,1.079
0.00278500,16.024
0.00279000,-2.891
0.00279500,-0.322
0.00280000,-0.142
0.00280500,-0.154
0.00281000,-0.139
0.00281500,10.718
0.00282000,6.565
0.00282500,-2.802
0.00283000,-0.006
0.00283500,-0.149
0.00284000,-0.169
0.00284500,10.198
0.00285000,6.773
0.00285500,-0.513
0.00286000,-0.046
0.00286500,-0.114
0.00287000,-0.107
0.00287500,7.089
0.00288000,8.220
0.00288500,-0.495
0.00289000,-0.014
0.00289500,-0.074
0.00290000,-0.077
0.00290500,-0.093
0.00291000,0.837
0.00291500,23.572
0.00292000,3.098
0.00292500,-1.456
0.00293000,-0.152
0.00293500,0.036
0.00294000,16.482
0.00294500,-1.187
0.00295000,-0.289
0.00295500,-0.104
0.00296000,-0.115
0.00296500,2.314
0.00297000,16.995
0.00297500,-3.238
0.00298000,-0.120
0.00298500,-0.123
0.00299000,-0.112
0.00299500,8.467
0.00300000,10.635
0.00300500,-2.949
0.00301000,0.027
0.00301500,-0.139
0.00302000,-0.295
0.00302500,15.495
0.00303000,4.420
0.00303500,-2.105
0.00304000,-0.088
0.00304500,9.759
0.00305000,3.606
0.00305500,-0.250
0.00306000,-0.050
0.00306500,8.113
0.00307000,5.139
0.00307500,-0.343
0.00308000,-0.024
0.00308500,3.417
0.00309000,11.783
0.00309500,-0.457
0.00310000,-0.007
0.00310500,1.457
0.00311000,12.731
0.00311500,-0.174
0.00312000,-0.048
0.00312500,0.704
0.00313000,14.231
0.00313500,0.212
0.00314000,-0.067
0.00314500,-0.032
0.00315000,2.024
0.00315500,17.554
0.00316000,-2.567
0.00316500,-0.061
0.00317000,0.925
0.00317500,14.683
0.00318000,0.022
0.00318500,-0.048
0.00319000,-0.199
0.00319500,13.436
