t,i
0.00000000,8.479
0.00000500,8.350
0.00001000,7.930
0.00001500,7.789
0.00002000,8.096
0.00002500,8.392
0.00003000,8.296
0.00003500,7.911
0.00004000,7.798
0.00004500,8.136
0.00005000,8.460
0.00005500,8.405
0.00006000,8.004
0.00006500,7.867
0.00007000,8.193
0.00007500,8.489
0.00008000,8.341
0.00008500,7.904
0.00009000,7.785
0.00009500,8.101
0.00010000,8.405
0.00010500,8.329
0.00011000,7.964
0.00011500,7.851
0.00012000,8.157
0.00012500,8.450
0.00013000,8.357
0.00013500,7.959
0.00014000,7.848
0.00014500,8.167
0.00015000,8.466
0.00015500,8.389
0.00016000,8.019
0.00016500,7.932
0.00017000,8.260
0.00017500,8.564
0.00018000,8.474
0.00018500,8.077
0.00019000,7.953
0.00019500,8.228
0.00020000,8.492
0.00020500,8.386
0.00021000,7.991
0.00021500,7.911
0.00022000,8.228
0.00022500,8.486
0.00023000,8.400
0.00023500,8.041
0.00024000,7.930
0.00024500,8.218
0.00025000,8.484
0.00025500,8.400
0.00026000,8.048
0.00026500,7.996
0.00027000,8.307
0.00027500,8.515
0.00028000,8.368
0.00028500,7.983
0.00029000,7.903
0.00029500,8.199
0.00030000,8.407
0.00030500,8.296
0.00031000,7.999
0.00031500,7.938
0.00032000,8.244
0.00032500,8.466
0.00033000,8.352
0.00033500,8.036
0.00034000,7.962
0.00034500,8.234
0.00035000,8.466
0.00035500,8.357
0.00036000,8.003
0.00036500,7.921
0.00037000,8.230
0.00037500,8.442
0.00038000,8.304
0.00038500,7.983
0.00039000,7.930
0.00039500,8.222
0.00040000,8.429
0.00040500,8.304
0.00041000,8.006
0.00041500,7.966
0.00042000,8.228
0.00042500,8.434
0.00043000,8.307
0.00043500,7.977
0.00044000,7.893
0.00044500,8.133
0.00045000,8.383
0.00045500,8.271
0.00046000,7.925
0.00046500,7.900
0.00047000,8.222
0.00047500,8.457
0.00048000,8.370
0.00048500,8.040
0.00049000,7.938
0.00049500,8.196
0.00050000,8.415
0.00050500,8.312
0.00051000,7.946
0.00051500,7.864
0.00052000,8.162
0.00052500,8.381
0.00053000,8.304
0.00053500,7.988
0.00054000,7.877
0.00054500,8.167
0.00055000,8.428
0.00055500,8.329
0.00056000,7.982
0.00056500,7.893
0.00057000,8.205
0.00057500,8.494
0.00058000,8.421
0.00058500,8.114
0.00059000,8.027
0.00059500,8.292
0.00060000,8.519
0.00060500,8.336
0.00061000,7.925
0.00061500,7.779
0.00062000,8.056
0.00062500,8.344
0.00063000,8.283
0.00063500,7.982
0.00064000,7.908
0.00064500,8.189
0.00065000,8.511
0.00065500,8.415
0.00066000,8.001
0.00066500,7.898
0.00067000,8.181
0.00067500,8.447
0.00068000,8.384
0.00068500,7.964
0.00069000,7.845
0.00069500,8.154
0.00070000,8.442
0.00070500,8.407
0.00071000,8.015
0.00071500,7.904
0.00072000,8.210
0.00072500,8.498
0.00073000,8.487
0.00073500,8.077
0.00074000,7.877
0.00074500,8.202
0.00075000,8.486
0.00075500,8.407
0.00076000,8.078
0.00076500,7.855
0.00077000,8.077
0.00077500,8.418
0.00078000,8.376
0.00078500,8.012
0.00079000,7.837
0.00079500,8.120
0.00080000,8.479
0.00080500,8.468
0.00081000,8.119
0.00081500,7.912
0.00082000,8.131
0.00082500,8.495
0.00083000,8.494
0.00083500,8.091
0.00084000,7.883
0.00084500,8.146
0.00085000,8.492
0.00085500,8.490
0.00086000,8.085
0.00086500,7.903
0.00087000,8.183
0.00087500,8.476
0.00088000,8.473
