t,i
0.00000000,6.769
0.00000500,6.790
0.00001000,6.795
0.00001500,6.795
0.00002000,6.827
0.00002500,6.856
0.00003000,6.868
0.00003500,6.877
0.00004000,6.895
0.00004500,6.895
0.00005000,6.902
0.00005500,6.916
0.00006000,6.955
0.00006500,7.013
0.00007000,7.035
0.00007500,7.035
0.00008000,7.061
0.00008500,7.082
0.00009000,7.095
0.00009500,7.128
0.00010000,7.169
0.00010500,7.188
0.00011000,7.204
0.00011500,7.215
0.00012000,7.219
0.00012500,7.232
0.00013000,7.230
0.00013500,7.272
0.00014000,7.325
0.00014500,7.357
0.00015000,7.380
0.00015500,7.413
0.00016000,7.421
0.00016500,7.425
0.00017000,7.455
0.00017500,7.468
0.00018000,7.484
0.00018500,7.504
0.00019000,7.515
0.00019500,7.518
0.00020000,7.513
0.00020500,7.521
0.00021000,7.537
0.00021500,7.595
0.00022000,7.621
0.00022500,7.652
0.00023000,7.684
0.00023500,7.706
0.00024000,7.718
0.00024500,7.732
0.00025000,7.755
0.00025500,7.771
0.00026000,7.779
0.00026500,7.793
0.00027000,7.808
0.00027500,7.811
0.00028000,7.808
0.00028500,7.840
0.00029000,7.898
0.00029500,7.946
0.00030000,7.993
0.00030500,8.040
0.00031000,8.067
0.00031500,8.096
0.00032000,8.122
0.00032500,8.130
0.00033000,8.138
0.00033500,8.165
0.00034000,8.180
0.00034500,8.189
0.00035000,8.194
0.00035500,8.202
0.00036000,8.234
0.00036500,8.273
0.00037000,8.323
0.00037500,8.349
0.00038000,8.376
0.00038500,8.408
0.00039000,8.444
0.00039500,8.479
0.00040000,8.494
0.00040500,8.508
0.00041000,8.515
0.00041500,8.523
0.00042000,8.531
0.00042500,8.531
0.00043000,8.542
0.00043500,8.579
0.00044000,8.635
0.00044500,8.651
0.00045000,8.671
0.00045500,8.717
0.00046000,8.746
0.00046500,8.771
0.00047000,8.775
0.00047500,8.795
0.00048000,8.808
0.00048500,8.806
0.00049000,8.793
0.00049500,8.790
0.00050000,8.820
0.00050500,8.817
0.00051000,8.845
0.00051500,8.891
0.00052000,8.930
0.00052500,8.944
0.00053000,8.957
0.00053500,8.991
0.00054000,9.009
0.00054500,9.023
0.00055000,9.041
0.00055500,9.052
0.00056000,9.063
0.00056500,9.060
0.00057000,9.047
0.00057500,9.051
0.00058000,9.059
0.00058500,9.088
0.00059000,9.128
0.00059500,9.173
0.00060000,9.194
0.00060500,9.221
0.00061000,9.229
0.00061500,9.255
0.00062000,9.279
0.00062500,9.294
0.00063000,9.297
0.00063500,9.311
0.00064000,9.308
0.00064500,9.307
0.00065000,9.289
0.00065500,9.292
0.00066000,9.321
0.00066500,9.361
0.00067000,9.397
0.00067500,9.418
0.00068000,9.440
0.00068500,9.466
0.00069000,9.493
0.00069500,9.497
0.00070000,9.500
0.00070500,9.505
0.00071000,9.521
0.00071500,9.527
0.00072000,9.513
0.00072500,9.506
0.00073000,9.526
0.00073500,9.546
0.00074000,9.569
0.00074500,9.595
0.00075000,9.635
0.00075500,9.675
0.00076000,9.706
0.00076500,9.722
0.00077000,9.727
0.00077500,9.732
0.00078000,9.722
0.00078500,9.712
0.00079000,9.725
0.00079500,9.728
0.00080000,9.722
0.00080500,9.711
0.00081000,9.748
0.00081500,9.781
0.00082000,9.796
0.00082500,9.814
0.00083000,9.835
0.00083500,9.859
0.00084000,9.880
0.00084500,9.897
0.00085000,9.904
0.00085500,9.901
0.00086000,9.897
0.00086500,9.881
0.00087000,9.880
0.00087500,9.883
0.00088000,9.883
0.00088500,9.910
0.00089000,9.955
0.00089500,9.968
0.00090000,9.983
0.00090500,10.013
0.00091000,10.036
0.00091500,10.055
0.00092000,10.060
0.00092500,10.065
0.00093000,10.062
0.00093500,10.063
0.00094000,10.052
0.00094500,10.029
0.00095000,10.036
0.00095500,10.050
0.00096000,10.078
0.00096500,10.108
0.00097000,10.134
0.00097500,10.153
0.00098000,10.168
0.00098500,10.166
0.00099000,10.194
0.00099500,10.213
0.00100000,10.218
0.00100500,10.221
0.00101000,10.226
0.00101500,10.218
0.00102000,10.190
0.00102500,10.173
0.00103000,10.181
0.00103500,10.202
0.00104000,10.248
0.00104500,10.263
0.00105000,10.285
0.00105500,10.301
0.00106000,10.322
0.00106500,10.316
0.00107000,10.314
0.00107500,10.316
0.00108000,10.305
0.00108500,10.300
0.00109000,10.306
0.00109500,10.284
0.00110000,10.260
0.00110500,10.256
0.00111000,10.293
0.00111500,10.308
0.00112000,10.314
0.00112500,10.329
0.00113000,10.347
0.00113500,10.366
0.00114000,10.366
0.00114500,10.371
0.00115000,10.366
0.00115500,10.361
0.00116000,10.355
0.00116500,10.347
0.00117000,10.342
0.00117500,10.338
0.00118000,10.335
0.00118500,10.372
0.00119000,10.400
0.00119500,10.419
0.00120000,10.433
0.00120500,10.459
0.00121000,10.493
0.00121500,10.499
0.00122000,10.498
0.00122500,10.501
0.00123000,10.499
0.00123500,10.498
0.00124000,10.485
0.00124500,10.493
0.00125000,10.491
0.00125500,10.499
0.00126000,10.541
0.00126500,10.557
0.00127000,10.549
0.00127500,10.574
0.00128000,10.612
0.00128500,10.638
0.00129000,10.656
0.00129500,10.680
0.00130000,10.667
0.00130500,10.654
0.00131000,10.649
0.00131500,10.636
0.00132000,10.628
0.00132500,10.622
0.00133000,10.644
0.00133500,10.689
0.00134000,10.702
0.00134500,10.710
0.00135000,10.746
0.00135500,10.763
0.00136000,10.775
0.00136500,10.780
0.00137000,10.776
0.00137500,10.778
0.00138000,10.763
0.00138500,10.767
0.00139000,10.744
0.00139500,10.717
0.00140000,10.712
0.00140500,10.715
0.00141000,10.754
0.00141500,10.776
0.00142000,10.781
0.00142500,10.807
0.00143000,10.813
0.00143500,10.813
0.00144000,10.838
0.00144500,10.836
0.00145000,10.826
0.00145500,10.831
0.00146000,10.820
0.00146500,10.817
0.00147000,10.797
0.00147500,10.768
0.00148000,10.786
0.00148500,10.818
0.00149000,10.829
0.00149500,10.841
0.00150000,10.870
0.00150500,10.910
0.00151000,10.913
0.00151500,10.894
0.00152000,10.899
0.00152500,10.878
0.00153000,10.891
0.00153500,10.891
0.00154000,10.863
0.00154500,10.865
0.00155000,10.852
0.00155500,10.842
0.00156000,10.871
0.00156500,10.879
0.00157000,10.900
0.00157500,10.932
0.00158000,10.931
0.00158500,10.950
0.00159000,10.966
0.00159500,10.944
0.00160000,10.931
0.00160500,10.920
0.00161000,10.918
0.00161500,10.910
0.00162000,10.891
0.00162500,10.887
0.00163000,10.916
0.00163500,10.928
0.00164000,10.945
0.00164500,10.953
0.00165000,10.981
0.00165500,11.005
0.00166000,11.016
0.00166500,11.040
0.00167000,11.032
0.00167500,11.002
0.00168000,11.007
0.00168500,10.994
0.00169000,10.974
0.00169500,10.968
0.00170000,10.960
0.00170500,10.982
0.00171000,11.011
0.00171500,11.011
0.00172000,11.013
0.00172500,11.019
0.00173000,11.050
0.00173500,11.069
0.00174000,11.068
0.00174500,11.071
0.00175000,11.063
0.00175500,11.047
0.00176000,11.032
0.00176500,11.010
0.00177000,10.995
0.00177500,11.007
0.00178000,11.013
0.00178500,11.044
0.00179000,11.066
0.00179500,11.060
0.00180000,11.073
0.00180500,11.084
0.00181000,11.082
0.00181500,11.087
0.00182000,11.087
0.00182500,11.085
0.00183000,11.090
0.00183500,11.050
0.00184000,11.039
0.00184500,11.034
0.00185000,11.003
0.00185500,11.034
0.00186000,11.066
0.00186500,11.073
0.00187000,11.100
0.00187500,11.105
0.00188000,11.108
0.00188500,11.124
0.00189000,11.110
0.00189500,11.113
0.00190000,11.118
0.00190500,11.093
0.00191000,11.098
0.00191500,11.082
0.00192000,11.048
0.00192500,11.048
0.00193000,11.073
0.00193500,11.063
0.00194000,11.076
0.00194500,11.073
0.00195000,11.074
0.00195500,11.089
0.00196000,11.095
0.00196500,11.098
0.00197000,11.095
0.00197500,11.068
0.00198000,11.071
0.00198500,11.058
0.00199000,11.027
0.00199500,11.037
0.00200000,11.011
0.00200500,11.011
0.00201000,11.044
0.00201500,11.024
0.00202000,11.021
0.00202500,11.064
0.00203000,11.063
0.00203500,11.063
0.00204000,11.073
0.00204500,11.037
0.00205000,11.047
0.00205500,11.031
0.00206000,10.992
0.00206500,10.995
0.00207000,10.990
0.00207500,10.970
0.00208000,11.021
0.00208500,11.036
0.00209000,11.036
0.00209500,11.050
0.00210000,11.056
0.00210500,11.082
0.00211000,11.093
0.00211500,11.089
0.00212000,11.113
0.00212500,11.103
0.00213000,11.064
0.00213500,11.069
0.00214000,11.053
0.00214500,11.026
0.00215000,11.053
0.00215500,11.074
0.00216000,11.092
0.00216500,11.114
0.00217000,11.102
0.00217500,11.116
0.00218000,11.139
0.00218500,11.158
0.00219000,11.177
0.00219500,11.164
0.00220000,11.158
0.00220500,11.155
0.00221000,11.126
0.00221500,11.114
0.00222000,11.100
0.00222500,11.114
0.00223000,11.151
0.00223500,11.153
0.00224000,11.159
0.00224500,11.197
0.00225000,11.187
0.00225500,11.195
0.00226000,11.217
0.00226500,11.208
0.00227000,11.198
0.00227500,11.184
0.00228000,11.168
0.00228500,11.166
0.00229000,11.134
0.00229500,11.097
0.00230000,11.106
0.00230500,11.134
0.00231000,11.135
0.00231500,11.127
0.00232000,11.163
0.00232500,11.182
0.00233000,11.169
0.00233500,11.168
0.00234000,11.172
0.00234500,11.159
0.00235000,11.135
