Time(Seconds), RemainingCapacity(Ah) 
0.0,1.8053054809570312
1.0,1.8053054809570312
2.0,1.8053054809570312
3.0,1.8053054809570312
4.0,1.8053054809570312
5.0,1.8053054809570312
6.0,1.8053054809570312
7.0,1.8053054809570312
8.0,1.8053054809570312
9.0,1.8053054809570312
10.0,1.8053054809570312
11.0,1.8053054809570312
12.0,1.8053054809570312
13.0,1.8053054809570312
14.0,1.8053054809570312
15.0,1.8053054809570312
16.0,1.8053054809570312
17.0,1.8053054809570312
18.0,1.8053054809570312
19.0,1.8053054809570312
20.0,1.8053054809570312
21.0,1.8053054809570312
22.0,1.8053054809570312
23.0,1.8053054809570312
24.0,1.8053054809570312
25.0,1.8053054809570312
26.0,1.8053054809570312
27.0,1.8053054809570312
28.0,1.8053054809570312
29.0,1.8053054809570312
30.0,1.8053054809570312
31.0,1.8053054809570312
32.0,1.8053054809570312
33.0,1.8053054809570312
34.0,1.8053054809570312
35.0,1.8053054809570312
36.0,1.8053054809570312
37.0,1.8053054809570312
38.0,1.8053054809570312
39.0,1.8053054809570312
40.0,1.8053054809570312
41.0,1.8053054809570312
42.0,1.8053054809570312
43.0,1.8053054809570312
44.0,1.8053054809570312
45.0,1.8053054809570312
46.0,1.8053054809570312
47.0,1.8053054809570312
48.0,1.8053054809570312
49.0,1.8053054809570312
50.0,1.8053054809570312
51.0,1.8053054809570312
52.0,1.8053054809570312
53.0,1.8053054809570312
54.0,1.8053054809570312
55.0,1.8053054809570312
56.0,1.8053054809570312
57.0,1.8053054809570312
58.0,1.8053054809570312
59.0,1.8053054809570312
60.0,1.8053054809570312
61.0,1.8053054809570312
62.0,1.8053054809570312
63.0,1.8053054809570312
64.0,1.8053054809570312
65.0,1.8053054809570312
66.0,1.8053054809570312
67.0,1.8053054809570312
68.0,1.8053054809570312
69.0,1.8053054809570312
70.0,1.8053054809570312
71.0,1.8053054809570312
72.0,1.8053054809570312
73.0,1.8053054809570312
74.0,1.8053054809570312
75.0,1.8053054809570312
76.0,1.8053054809570312
77.0,1.8053054809570312
78.0,1.8053054809570312
79.0,1.8053054809570312
80.0,1.8053054809570312
81.0,1.8053054809570312
82.0,1.8053054809570312
83.0,1.8053054809570312
84.0,1.8053054809570312
85.0,1.8053054809570312
86.0,1.8053054809570312
87.0,1.8053054809570312
88.0,1.8053054809570312
89.0,1.8053054809570312
90.0,1.8053054809570312
91.0,1.8053054809570312
92.0,1.8053054809570312
93.0,1.8053054809570312
94.0,1.8053054809570312
95.0,1.8053054809570312
96.0,1.8053054809570312
97.0,1.8053054809570312
98.0,1.8053054809570312
99.0,1.8053054809570312
100.0,1.8053054809570312
101.0,1.6873470544815063
102.0,1.6873470544815063
103.0,1.6873470544815063
104.0,1.6873470544815063
105.0,1.6873470544815063
106.0,1.6873470544815063
107.0,1.6873470544815063
108.0,1.6873470544815063
109.0,1.6873470544815063
110.0,1.6873470544815063
111.0,1.6873470544815063
112.0,1.6873470544815063
113.0,1.6873470544815063
114.0,1.6873470544815063
115.0,1.6873470544815063
116.0,1.6873470544815063
117.0,1.6873470544815063
118.0,1.6873470544815063
119.0,1.6873470544815063
120.0,1.6873470544815063
121.0,1.6873470544815063
122.0,1.6873470544815063
123.0,1.6873470544815063
124.0,1.6873470544815063
125.0,1.6873470544815063
126.0,1.6873470544815063
127.0,1.6873470544815063
128.0,1.6873470544815063
129.0,1.6873470544815063
130.0,1.6873470544815063
131.0,1.6873470544815063
132.0,1.6873470544815063
133.0,1.6873470544815063
134.0,1.6873470544815063
135.0,1.6873470544815063
136.0,1.6873470544815063
137.0,1.6873470544815063
138.0,1.6873470544815063
139.0,1.6873470544815063
140.0,1.6873470544815063
141.0,1.6873470544815063
142.0,1.6873470544815063
143.0,1.6873470544815063
144.0,1.6873470544815063
145.0,1.6873470544815063
146.0,1.6873470544815063
147.0,1.6873470544815063
148.0,1.6873470544815063
149.0,1.6873470544815063
150.0,1.6873470544815063
151.0,1.6873470544815063
152.0,1.6873470544815063
153.0,1.6873470544815063
154.0,1.6873470544815063
155.0,1.6873470544815063
156.0,1.6873470544815063
157.0,1.6873470544815063
158.0,1.6873470544815063
159.0,1.6873470544815063
160.0,1.6873470544815063
161.0,1.6873470544815063
162.0,1.6873470544815063
163.0,1.6873470544815063
164.0,1.6873470544815063
165.0,1.6873470544815063
166.0,1.6873470544815063
167.0,1.6873470544815063
168.0,1.6873470544815063
169.0,1.6873470544815063
170.0,1.6873470544815063
171.0,1.6873470544815063
172.0,1.6873470544815063
173.0,1.6873470544815063
174.0,1.6873470544815063
175.0,1.6873470544815063
176.0,1.6873470544815063
177.0,1.6873470544815063
178.0,1.6873470544815063
179.0,1.6873470544815063
180.0,1.6873470544815063
181.0,1.6873470544815063
182.0,1.6873470544815063
183.0,1.6873470544815063
184.0,1.6873470544815063
185.0,1.6873470544815063
186.0,1.6873470544815063
187.0,1.6873470544815063
188.0,1.6873470544815063
189.0,1.6873470544815063
190.0,1.6873470544815063
191.0,1.6873470544815063
192.0,1.6873470544815063
193.0,1.6873470544815063
194.0,1.6873470544815063
195.0,1.6873470544815063
196.0,1.6873470544815063
197.0,1.6873470544815063
198.0,1.6873470544815063
199.0,1.6873470544815063
200.0,1.6873470544815063
201.0,1.6873470544815063
202.0,1.7379318475723269
203.0,1.7379318475723269
204.0,1.7379318475723269
205.0,1.7379318475723269
206.0,1.7379318475723269
207.0,1.7379318475723269
208.0,1.7379318475723269
209.0,1.7379318475723269
210.0,1.7379318475723269
211.0,1.7379318475723269
212.0,1.7379318475723269
213.0,1.7379318475723269
214.0,1.7379318475723269
215.0,1.7379318475723269
216.0,1.7379318475723269
217.0,1.7379318475723269
218.0,1.7379318475723269
219.0,1.7379318475723269
220.0,1.7379318475723269
221.0,1.7379318475723269
222.0,1.7379318475723269
223.0,1.7379318475723269
224.0,1.7379318475723269
225.0,1.7379318475723269
226.0,1.7379318475723269
227.0,1.7379318475723269
228.0,1.7379318475723269
229.0,1.7379318475723269
230.0,1.7379318475723269
231.0,1.7379318475723269
232.0,1.7379318475723269
233.0,1.7379318475723269
234.0,1.7379318475723269
235.0,1.7379318475723269
236.0,1.7379318475723269
237.0,1.7379318475723269
238.0,1.7379318475723269
239.0,1.7379318475723269
240.0,1.7379318475723269
241.0,1.7379318475723269
242.0,1.7379318475723269
243.0,1.7379318475723269
244.0,1.7379318475723269
245.0,1.7379318475723269
246.0,1.7379318475723269
247.0,1.7379318475723269
248.0,1.7379318475723269
249.0,1.7379318475723269
250.0,1.7379318475723269
251.0,1.7379318475723269
252.0,1.7379318475723269
253.0,1.7379318475723269
254.0,1.7379318475723269
255.0,1.7379318475723269
256.0,1.7379318475723269
257.0,1.7379318475723269
258.0,1.7379318475723269
259.0,1.7379318475723269
260.0,1.7379318475723269
261.0,1.7379318475723269
262.0,1.7379318475723269
263.0,1.7379318475723269
264.0,1.7379318475723269
265.0,1.7379318475723269
266.0,1.7379318475723269
267.0,1.7379318475723269
268.0,1.7379318475723269
269.0,1.7379318475723269
270.0,1.7379318475723269
271.0,1.7379318475723269
272.0,1.7379318475723269
273.0,1.7379318475723269
274.0,1.7379318475723269
275.0,1.7379318475723269
276.0,1.7379318475723269
277.0,1.7379318475723269
278.0,1.7379318475723269
279.0,1.7379318475723269
280.0,1.7379318475723269
281.0,1.7379318475723269
282.0,1.7379318475723269
283.0,1.7379318475723269
284.0,1.7379318475723269
285.0,1.7379318475723269
286.0,1.7379318475723269
287.0,1.7379318475723269
288.0,1.7379318475723269
289.0,1.7379318475723269
290.0,1.7379318475723269
291.0,1.7379318475723269
292.0,1.7379318475723269
293.0,1.7379318475723269
294.0,1.7379318475723269
295.0,1.7379318475723269
296.0,1.7379318475723269
297.0,1.7379318475723269
298.0,1.7379318475723269
299.0,1.7379318475723269
300.0,1.7379318475723269
301.0,1.7379318475723269
302.0,1.7379318475723269
303.0,1.7709065675735474
304.0,1.7709065675735474
305.0,1.7709065675735474
306.0,1.7709065675735474
307.0,1.7709065675735474
308.0,1.7709065675735474
309.0,1.7709065675735474
310.0,1.7709065675735474
311.0,1.7709065675735474
312.0,1.7709065675735474
313.0,1.7709065675735474
314.0,1.7709065675735474
315.0,1.7709065675735474
316.0,1.7709065675735474
317.0,1.7709065675735474
318.0,1.7709065675735474
319.0,1.7709065675735474
320.0,1.7709065675735474
321.0,1.7709065675735474
322.0,1.7709065675735474
323.0,1.7709065675735474
324.0,1.7709065675735474
325.0,1.7709065675735474
326.0,1.7709065675735474
327.0,1.7709065675735474
328.0,1.7709065675735474
329.0,1.7709065675735474
330.0,1.7709065675735474
331.0,1.7709065675735474
332.0,1.7709065675735474
333.0,1.7709065675735474
334.0,1.7709065675735474
335.0,1.7709065675735474
336.0,1.7709065675735474
337.0,1.7709065675735474
338.0,1.7709065675735474
339.0,1.7709065675735474
340.0,1.7709065675735474
341.0,1.7709065675735474
342.0,1.7709065675735474
343.0,1.7709065675735474
344.0,1.7709065675735474
345.0,1.7709065675735474
346.0,1.7709065675735474
347.0,1.7709065675735474
348.0,1.7709065675735474
349.0,1.7709065675735474
350.0,1.7709065675735474
351.0,1.7709065675735474
352.0,1.7709065675735474
353.0,1.7709065675735474
354.0,1.7709065675735474
355.0,1.7709065675735474
356.0,1.7709065675735474
357.0,1.7709065675735474
358.0,1.7709065675735474
359.0,1.7709065675735474
360.0,1.7709065675735474
361.0,1.7709065675735474
362.0,1.7709065675735474
363.0,1.7709065675735474
364.0,1.7709065675735474
365.0,1.7709065675735474
366.0,1.7709065675735474
367.0,1.7709065675735474
368.0,1.7709065675735474
369.0,1.7709065675735474
370.0,1.7709065675735474
371.0,1.7709065675735474
372.0,1.7709065675735474
373.0,1.7709065675735474
374.0,1.7709065675735474
375.0,1.7709065675735474
376.0,1.7709065675735474
377.0,1.7709065675735474
378.0,1.7709065675735474
379.0,1.7709065675735474
380.0,1.7709065675735474
381.0,1.7709065675735474
382.0,1.7709065675735474
383.0,1.7709065675735474
384.0,1.7709065675735474
385.0,1.7709065675735474
386.0,1.7709065675735474
387.0,1.7709065675735474
388.0,1.7709065675735474
389.0,1.7709065675735474
390.0,1.7709065675735474
391.0,1.7709065675735474
392.0,1.7709065675735474
393.0,1.7709065675735474
394.0,1.7709065675735474
395.0,1.7709065675735474
396.0,1.7709065675735474
397.0,1.7709065675735474
398.0,1.7709065675735474
399.0,1.7709065675735474
400.0,1.7709065675735474
401.0,1.7709065675735474
402.0,1.7709065675735474
403.0,1.7709065675735474
404.0,1.6901023387908936
405.0,1.6901023387908936
406.0,1.6901023387908936
407.0,1.6901023387908936
408.0,1.6901023387908936
409.0,1.6901023387908936
410.0,1.6901023387908936
411.0,1.6901023387908936
412.0,1.6901023387908936
413.0,1.6901023387908936
414.0,1.6901023387908936
415.0,1.6901023387908936
416.0,1.6901023387908936
417.0,1.6901023387908936
418.0,1.6901023387908936
419.0,1.6901023387908936
420.0,1.6901023387908936
421.0,1.6901023387908936
422.0,1.6901023387908936
423.0,1.6901023387908936
424.0,1.6901023387908936
425.0,1.6901023387908936
426.0,1.6901023387908936
427.0,1.6901023387908936
428.0,1.6901023387908936
429.0,1.6901023387908936
430.0,1.6901023387908936
431.0,1.6901023387908936
432.0,1.6901023387908936
433.0,1.6901023387908936
434.0,1.6901023387908936
435.0,1.6901023387908936
436.0,1.6901023387908936
437.0,1.6901023387908936
438.0,1.6901023387908936
439.0,1.6901023387908936
440.0,1.6901023387908936
441.0,1.6901023387908936
442.0,1.6901023387908936
443.0,1.6901023387908936
444.0,1.6901023387908936
445.0,1.6901023387908936
446.0,1.6901023387908936
447.0,1.6901023387908936
448.0,1.6901023387908936
449.0,1.6901023387908936
450.0,1.6901023387908936
451.0,1.6901023387908936
452.0,1.6901023387908936
453.0,1.6901023387908936
454.0,1.6901023387908936
455.0,1.6901023387908936
456.0,1.6901023387908936
457.0,1.6901023387908936
458.0,1.6901023387908936
459.0,1.6901023387908936
460.0,1.6901023387908936
461.0,1.6901023387908936
462.0,1.6901023387908936
463.0,1.6901023387908936
464.0,1.6901023387908936
465.0,1.6901023387908936
466.0,1.6901023387908936
467.0,1.6901023387908936
468.0,1.6901023387908936
469.0,1.6901023387908936
470.0,1.6901023387908936
