t,i
0.00000000,-3.994
0.00000500,-3.984
0.00001000,-3.937
0.00001500,-3.887
0.00002000,-3.859
0.00002500,-3.817
0.00003000,-3.778
0.00003500,-3.757
0.00004000,-3.743
0.00004500,-3.736
0.00005000,-3.738
0.00005500,-3.686
0.00006000,-3.652
0.00006500,-3.649
0.00007000,-3.614
0.00007500,-3.556
0.00008000,-3.520
0.00008500,-3.490
0.00009000,-3.448
0.00009500,-3.432
0.00010000,-3.435
0.00010500,-3.427
0.00011000,-3.421
0.00011500,-3.396
0.00012000,-3.366
0.00012500,-3.339
0.00013000,-3.298
0.00013500,-3.218
0.00014000,-3.189
0.00014500,-3.182
0.00015000,-3.158
0.00015500,-3.153
0.00016000,-3.171
0.00016500,-3.147
0.00017000,-3.108
0.00017500,-3.083
0.00018000,-3.050
0.00018500,-3.005
0.00019000,-2.978
0.00019500,-2.939
0.00020000,-2.905
0.00020500,-2.914
0.00021000,-2.891
0.00021500,-2.868
0.00022000,-2.865
0.00022500,-2.851
0.00023000,-2.812
0.00023500,-2.799
0.00024000,-2.788
0.00024500,-2.725
0.00025000,-2.690
0.00025500,-2.659
0.00026000,-2.625
0.00026500,-2.619
0.00027000,-2.625
0.00027500,-2.606
0.00028000,-2.601
0.00028500,-2.606
0.00029000,-2.558
0.00029500,-2.508
0.00030000,-2.487
0.00030500,-2.427
0.00031000,-2.376
0.00031500,-2.381
0.00032000,-2.377
0.00032500,-2.368
0.00033000,-2.369
0.00033500,-2.358
0.00034000,-2.318
0.00034500,-2.305
0.00035000,-2.262
0.00035500,-2.204
0.00036000,-2.192
0.00036500,-2.173
0.00037000,-2.123
0.00037500,-2.122
0.00038000,-2.133
0.00038500,-2.099
0.00039000,-2.078
0.00039500,-2.081
0.00040000,-2.060
0.00040500,-2.036
0.00041000,-2.006
0.00041500,-1.956
0.00042000,-1.925
0.00042500,-1.911
0.00043000,-1.874
0.00043500,-1.861
0.00044000,-1.885
0.00044500,-1.864
0.00045000,-1.835
0.00045500,-1.843
0.00046000,-1.812
0.00046500,-1.758
0.00047000,-1.732
0.00047500,-1.698
0.00048000,-1.666
0.00048500,-1.661
0.00049000,-1.642
