t,i
0.00000000,9.224
0.00000500,9.191
0.00001000,9.152
0.00001500,9.136
0.00002000,9.110
0.00002500,9.086
0.00003000,9.063
0.00003500,9.046
0.00004000,9.022
0.00004500,8.991
0.00005000,8.954
0.00005500,8.928
0.00006000,8.901
0.00006500,8.877
0.00007000,8.853
0.00007500,8.840
0.00008000,8.814
0.00008500,8.777
0.00009000,8.743
0.00009500,8.716
0.00010000,8.685
0.00010500,8.666
0.00011000,8.642
0.00011500,8.622
0.00012000,8.595
0.00012500,8.569
0.00013000,8.532
0.00013500,8.502
0.00014000,8.478
0.00014500,8.453
0.00015000,8.434
0.00015500,8.410
0.00016000,8.389
0.00016500,8.360
0.00017000,8.326
0.00017500,8.297
0.00018000,8.271
0.00018500,8.246
0.00019000,8.223
0.00019500,8.199
0.00020000,8.188
0.00020500,8.156
0.00021000,8.122
0.00021500,8.088
0.00022000,8.065
0.00022500,8.038
0.00023000,8.011
0.00023500,7.993
0.00024000,7.972
0.00024500,7.948
0.00025000,7.916
0.00025500,7.888
0.00026000,7.848
0.00026500,7.832
0.00027000,7.811
0.00027500,7.784
0.00028000,7.771
0.00028500,7.747
0.00029000,7.705
0.00029500,7.681
0.00030000,7.655
0.00030500,7.619
0.00031000,7.603
0.00031500,7.581
0.00032000,7.562
0.00032500,7.536
0.00033000,7.504
0.00033500,7.473
0.00034000,7.442
0.00034500,7.412
0.00035000,7.388
0.00035500,7.370
0.00036000,7.343
0.00036500,7.330
0.00037000,7.298
0.00037500,7.265
0.00038000,7.236
0.00038500,7.203
0.00039000,7.183
0.00039500,7.157
0.00040000,7.135
0.00040500,7.112
0.00041000,7.085
0.00041500,7.056
0.00042000,7.022
0.00042500,6.992
0.00043000,6.971
0.00043500,6.950
0.00044000,6.927
0.00044500,6.903
0.00045000,6.879
0.00045500,6.850
0.00046000,6.818
0.00046500,6.786
0.00047000,6.761
0.00047500,6.734
0.00048000,6.724
0.00048500,6.694
0.00049000,6.670
0.00049500,6.646
0.00050000,6.607
0.00050500,6.576
0.00051000,6.555
0.00051500,6.531
0.00052000,6.512
0.00052500,6.485
0.00053000,6.465
0.00053500,6.436
0.00054000,6.399
0.00054500,6.370
0.00055000,6.343
0.00055500,6.324
0.00056000,6.295
0.00056500,6.275
0.00057000,6.253
0.00057500,6.221
0.00058000,6.196
0.00058500,6.158
0.00059000,6.132
0.00059500,6.111
0.00060000,6.089
0.00060500,6.069
0.00061000,6.048
0.00061500,6.018
0.00062000,5.984
0.00062500,5.953
0.00063000,5.924
0.00063500,5.902
0.00064000,5.876
0.00064500,5.857
0.00065000,5.831
0.00065500,5.807
0.00066000,5.770
0.00066500,5.738
0.00067000,5.713
0.00067500,5.686
0.00068000,5.667
0.00068500,5.639
0.00069000,5.622
0.00069500,5.591
0.00070000,5.559
0.00070500,5.527
0.00071000,5.498
0.00071500,5.469
0.00072000,5.453
0.00072500,5.420
0.00073000,5.403
0.00073500,5.379
0.00074000,5.348
0.00074500,5.314
0.00075000,5.285
0.00075500,5.259
0.00076000,5.232
