t,i
0.00000000,10.021
0.00000500,10.026
0.00001000,10.049
0.00001500,10.044
0.00002000,10.049
0.00002500,10.007
0.00003000,9.926
0.00003500,9.901
0.00004000,9.889
0.00004500,9.852
0.00005000,9.809
0.00005500,9.759
0.00006000,9.727
0.00006500,9.736
0.00007000,9.767
0.00007500,9.752
0.00008000,9.714
0.00008500,9.656
0.00009000,9.579
0.00009500,9.526
0.00010000,9.517
0.00010500,9.492
0.00011000,9.476
0.00011500,9.468
0.00012000,9.443
0.00012500,9.416
0.00013000,9.419
0.00013500,9.382
0.00014000,9.326
0.00014500,9.270
0.00015000,9.218
0.00015500,9.150
0.00016000,9.155
0.00016500,9.187
0.00017000,9.173
0.00017500,9.138
0.00018000,9.091
0.00018500,9.044
0.00019000,9.014
0.00019500,8.991
0.00020000,8.954
0.00020500,8.911
0.00021000,8.849
0.00021500,8.795
0.00022000,8.820
0.00022500,8.867
0.00023000,8.830
0.00023500,8.764
0.00024000,8.722
0.00024500,8.680
0.00025000,8.647
0.00025500,8.645
0.00026000,8.605
0.00026500,8.529
0.00027000,8.502
0.00027500,8.503
0.00028000,8.531
0.00028500,8.560
0.00029000,8.519
0.00029500,8.416
0.00030000,8.360
0.00030500,8.346
0.00031000,8.337
0.00031500,8.336
0.00032000,8.302
0.00032500,8.241
0.00033000,8.222
0.00033500,8.236
0.00034000,8.228
0.00034500,8.223
0.00035000,8.176
0.00035500,8.077
0.00036000,8.032
0.00036500,8.056
0.00037000,8.032
0.00037500,7.982
0.00038000,7.956
0.00038500,7.935
0.00039000,7.904
0.00039500,7.903
0.00040000,7.911
0.00040500,7.869
0.00041000,7.808
0.00041500,7.731
0.00042000,7.689
0.00042500,7.687
0.00043000,7.671
0.00043500,7.637
0.00044000,7.640
0.00044500,7.619
0.00045000,7.565
0.00045500,7.541
0.00046000,7.529
0.00046500,7.475
0.00047000,7.413
0.00047500,7.380
0.00048000,7.336
0.00048500,7.323
0.00049000,7.333
0.00049500,7.315
0.00050000,7.285
0.00050500,7.246
0.00051000,7.193
0.00051500,7.159
0.00052000,7.162
0.00052500,7.133
0.00053000,7.075
0.00053500,7.029
0.00054000,6.988
0.00054500,6.974
0.00055000,7.000
0.00055500,6.987
0.00056000,6.934
0.00056500,6.895
0.00057000,6.850
0.00057500,6.803
0.00058000,6.794
0.00058500,6.782
0.00059000,6.703
0.00059500,6.649
0.00060000,6.658
0.00060500,6.679
0.00061000,6.679
0.00061500,6.654
0.00062000,6.583
0.00062500,6.515
0.00063000,6.477
0.00063500,6.456
0.00064000,6.454
0.00064500,6.436
0.00065000,6.369
0.00065500,6.330
0.00066000,6.343
0.00066500,6.345
0.00067000,6.299
0.00067500,6.272
0.00068000,6.216
0.00068500,6.150
0.00069000,6.130
0.00069500,6.138
0.00070000,6.106
0.00070500,6.064
0.00071000,6.024
0.00071500,5.992
0.00072000,5.997
0.00072500,5.998
0.00073000,5.955
0.00073500,5.897
0.00074000,5.854
