Time [s],Damage
3.95275,0
3.95300,0
3.95325,0
3.95350,0
3.95375,0
3.95400,0
3.95425,0
3.95450,0
3.95475,0
3.95500,0
3.95525,0
3.95550,0
3.95575,0
3.95600,0
3.95625,0
3.95650,0
3.95675,0
3.95700,0
3.95725,0
3.95750,0
3.95775,0
3.95800,0
3.95825,0
3.95850,0
3.95875,0
3.95900,0
3.95925,0
3.95950,0
3.95975,0
3.96000,0
3.96025,0
3.96050,0
3.96075,0
3.96100,0
3.96125,0
3.96150,0
3.96175,0
3.96200,0
3.96225,0
3.96250,0
3.96275,0
3.96300,0
3.96325,0
3.96350,0
3.96375,0
3.96400,0
3.96425,0
3.96450,0
3.96475,0
3.96500,0
3.96525,0
3.96550,0
3.96575,0
3.96600,0
3.96625,0
3.96650,0
3.96675,0
3.96700,0
3.96725,0
3.96750,0
3.96775,0
3.96800,0
3.96825,0
3.96850,0
3.96875,0
3.96900,0
3.96925,0
3.96950,0
3.96975,0
3.97000,0
3.97025,0
3.97050,0
3.97075,0
3.97100,0
3.97125,0
3.97150,0
3.97175,0
3.97200,0
3.97225,0
3.97250,0
3.97275,0
3.97300,0
3.97325,0
3.97350,0
3.97375,0
3.97400,0
3.97425,0
3.97450,0
3.97475,0
3.97500,0
3.97525,0
3.97550,0
3.97575,0
3.97600,0
3.97625,0
3.97650,0
3.97675,0
3.97700,0
3.97725,0
3.97750,0
3.97775,0
3.97800,0
3.97825,0
3.97850,0
3.97875,0
3.97900,0
3.97925,0
3.97950,0
3.97975,0
3.98000,0
3.98025,0
3.98050,0
3.98075,0
3.98100,0
3.98125,0
3.98150,0
3.98175,0
3.98200,0
3.98225,0
3.98250,0
3.98275,0
3.98300,0
3.98325,0
3.98350,0
3.98375,0
3.98400,0
3.98425,0
3.98450,0
3.98475,0
3.98500,0
3.98525,0
3.98550,0
3.98575,0
3.98600,0
3.98625,0
3.98650,0
3.98675,0
3.98700,0
3.98725,0
3.98750,0
3.98775,0
3.98800,0
3.98825,0
3.98850,0
3.98875,0
3.98900,0
3.98925,0
3.98950,0
3.98975,0
3.99000,0
3.99025,0
3.99050,0
3.99075,0
3.99100,0
3.99125,0
3.99150,0
3.99175,0
3.99200,0
3.99225,0
3.99250,0
3.99275,0
3.99300,0
3.99325,0
3.99350,0
3.99375,0
3.99400,0
3.99425,0
3.99450,0
3.99475,0
3.99500,0
3.99525,0
3.99550,0
3.99575,0
3.99600,0
3.99625,0
3.99650,0
3.99675,0
3.99700,0
3.99725,0
3.99750,0
3.99775,0
3.99800,0
3.99825,0
3.99850,0
3.99875,0
3.99900,0
3.99925,0
3.99950,0
3.99975,0
4.00000,0.166667
4.00025,0.166667
4.00050,0.166667
4.00075,0.166667
4.00100,0.166667
4.00125,0.166667
4.00150,0.166667
4.00175,0.166667
4.00200,0.166667
4.00225,0.166667
4.00250,0.166667
4.00275,0.166667
4.00300,0.166667
4.00325,0.166667
4.00350,0.166667
4.00375,0.166667
4.00400,0.166667
4.00425,0.166667
4.00450,0.166667
4.00475,0.166667
4.00500,0.166667
4.00525,0.166667
4.00550,0.166667
4.00575,0.166667
4.00600,0.166667
4.00625,0.166667
4.00650,0.166667
4.00675,0.166667
4.00700,0.166667
4.00725,0.166667
4.00750,0.166667
4.00775,0.166667
4.00800,0.166667
4.00825,0.166667
4.00850,0.166667
4.00875,0.166667
4.00900,0.166667
4.00925,0.166667
4.00950,0.166667
4.00975,0.166667
4.01000,0.166667
4.01025,0.166667
4.01050,0.166667
4.01075,0.166667
4.01100,0.166667
4.01125,0.166667
4.01150,0.166667
4.01175,0.166667
4.01200,0.166667
4.01225,0.166667
4.01250,0.166667
4.01275,0.166667
4.01300,0.166667
4.01325,0.166667
4.01350,0.166667
4.01375,0.166667
4.01400,0.166667
4.01425,0.166667
4.01450,0.166667
4.01475,0.166667
4.01500,0.166667
4.01525,0.166667
4.01550,0.166667
4.01575,0.166667
4.01600,0.166667
4.01625,0.166667
4.01650,0.166667
4.01675,0.166667
4.01700,0.166667
4.01725,0.166667
4.01750,0.166667
4.01775,0.166667
4.01800,0.166667
4.01825,0.166667
4.01850,0.166667
4.01875,0.166667
4.01900,0.166667
4.01925,0.166667
4.01950,0.166667
4.01975,0.166667
4.02000,0.166667
4.02025,0.166667
4.02050,0.166667
4.02075,0.166667
4.02100,0.166667
4.02125,0.166667
4.02150,0.166667
4.02175,0.166667
4.02200,0.166667
4.02225,0.166667
4.02250,0.166667
4.02275,0.166667
4.02300,0.166667
4.02325,0.166667
4.02350,0.166667
4.02375,0.166667
4.02400,0.166667
4.02425,0.166667
4.02450,0.166667
4.02475,0.166667
4.02500,0.166667
4.02525,0.166667
4.02550,0.166667
4.02575,0.166667
4.02600,0.166667
4.02625,0.166667
4.02650,0.166667
4.02675,0.166667
4.02700,0.166667
4.02725,0.166667
4.02750,0.166667
4.02775,0.166667
4.02800,0.166667
4.02825,0.166667
4.02850,0.166667
4.02875,0.166667
4.02900,0.166667
4.02925,0.166667
4.02950,0.166667
4.02975,0.166667
4.03000,0.166667
4.03025,0.166667
4.03050,0.166667
4.03075,0.166667
4.03100,0.166667
4.03125,0.166667
4.03150,0.166667
4.03175,0.166667
4.03200,0.166667
4.03225,0.166667
4.03250,0.166667
4.03275,0.166667
4.03300,0.166667
4.03325,0.166667
4.03350,0.166667
4.03375,0.166667
4.03400,0.166667
4.03425,0.166667
4.03450,0.166667
4.03475,0.166667
4.03500,0.166667
4.03525,0.166667
4.03550,0.166667
4.03575,0.166667
4.03600,0.166667
4.03625,0.166667
4.03650,0.166667
4.03675,0.166667
4.03700,0.166667
4.03725,0.166667
4.03750,0.166667
4.03775,0.166667
4.03800,0.166667
4.03825,0.166667
4.03850,0.166667
4.03875,0.166667
4.03900,0.166667
4.03925,0.166667
4.03950,0.166667
4.03975,0.166667
4.04000,0.166667
4.04025,0.166667
4.04050,0.166667
4.04075,0.166667
4.04100,0.166667
4.04125,0.166667
4.04150,0.166667
4.04175,0.166667
4.04200,0.166667
4.04225,0.166667
4.04250,0.166667
4.04275,0.166667
4.04300,0.166667
4.04325,0.166667
4.04350,0.166667
4.04375,0.166667
4.04400,0.166667
4.04425,0.166667
4.04450,0.166667
4.04475,0.166667
4.04500,0.166667
4.04525,0.166667
4.04550,0.166667
4.04575,0.166667
4.04600,0.166667
4.04625,0.166667
4.04650,0.166667
4.04675,0.166667
4.04700,0.166667
4.04725,0.166667
4.04750,0.166667
4.04775,0.166667
4.04800,0.166667
4.04825,0.166667
4.04850,0.166667
4.04875,0.166667
4.04900,0.166667
4.04925,0.166667
4.04950,0.166667
4.04975,0.166667
4.05000,0.166667
4.05025,0.166667
4.05050,0.166667
4.05075,0.166667
4.05100,0.166667
4.05125,0.166667
4.05150,0.166667
4.05175,0.166667
4.05200,0.166667
4.05225,0.166667
4.05250,0.166667
4.05275,0.166667
4.05300,0.166667
4.05325,0.166667
4.05350,0.166667
4.05375,0.166667
4.05400,0.166667
4.05425,0.166667
4.05450,0.166667
4.05475,0.166667
4.05500,0.166667
4.05525,0.166667
4.05550,0.166667
4.05575,0.166667
4.05600,0.166667
4.05625,0.166667
4.05650,0.166667
4.05675,0.166667
4.05700,0.166667
4.05725,0.166667
4.05750,0.166667
4.05775,0.166667
4.05800,0.166667
4.05825,0.166667
4.05850,0.166667
4.05875,0.166667
4.05900,0.166667
4.05925,0.166667
4.05950,0.166667
4.05975,0.166667
4.06000,0.166667
4.06025,0.166667
4.06050,0.166667
4.06075,0.166667
4.06100,0.166667
4.06125,0.166667
4.06150,0.166667
4.06175,0.166667
4.06200,0.166667
4.06225,0.166667
4.06250,0.166667
4.06275,0.166667
4.06300,0.166667
4.06325,0.166667
4.06350,0.166667
4.06375,0.166667
4.06400,0.166667
4.06425,0.166667
4.06450,0.166667
4.06475,0.166667
4.06500,0.166667
4.06525,0.166667
4.06550,0.166667
4.06575,0.166667
4.06600,0.166667
4.06625,0.166667
4.06650,0.166667
4.06675,0.166667
4.06700,0.166667
4.06725,0.166667
4.06750,0.166667
4.06775,0.166667
4.06800,0.166667
4.06825,0.166667
4.06850,0.166667
4.06875,0.166667
4.06900,0.166667
4.06925,0.166667
4.06950,0.166667
4.06975,0.166667
4.07000,0.166667
4.07025,0.166667
4.07050,0.166667
4.07075,0.166667
4.07100,0.166667
4.07125,0.166667
4.07150,0.166667
4.07175,0.166667
4.07200,0.166667
4.07225,0.166667
4.07250,0.166667
4.07275,0.166667
4.07300,0.166667
4.07325,0.166667
4.07350,0.166667
4.07375,0.166667
4.07400,0.166667
4.07425,0.166667
4.07450,0.166667
4.07475,0.166667
4.07500,0.166667
4.07525,0.166667
4.07550,0.166667
4.07575,0.166667
4.07600,0.166667
4.07625,0.166667
4.07650,0.166667
4.07675,0.166667
4.07700,0.166667
4.07725,0.166667
4.07750,0.166667
4.07775,0.166667
4.07800,0.166667
4.07825,0.166667
4.07850,0.166667
4.07875,0.166667
4.07900,0.166667
4.07925,0.166667
4.07950,0.166667
4.07975,0.166667
4.08000,0.166667
4.08025,0.166667
4.08050,0.166667
4.08075,0.166667
4.08100,0.166667
4.08125,0.166667
4.08150,0.166667
4.08175,0.166667
4.08200,0.166667
4.08225,0.166667
4.08250,0.166667
4.08275,0.166667
4.08300,0.166667
4.08325,0.166667
4.08350,0.166667
4.08375,0.166667
4.08400,0.166667
4.08425,0.166667
4.08450,0.166667
4.08475,0.166667
4.08500,0.166667
4.08525,0.166667
4.08550,0.166667
4.08575,0.166667
4.08600,0.166667
4.08625,0.166667
4.08650,0.166667
4.08675,0.166667
4.08700,0.166667
4.08725,0.166667
4.08750,0.166667
4.08775,0.166667
4.08800,0.166667
4.08825,0.166667
4.08850,0.166667
4.08875,0.166667
4.08900,0.166667
4.08925,0.166667
4.08950,0.166667
4.08975,0.166667
4.09000,0.166667
4.09025,0.166667
4.09050,0.166667
4.09075,0.166667
4.09100,0.166667
4.09125,0.166667
4.09150,0.166667
4.09175,0.166667
4.09200,0.166667
4.09225,0.166667
4.09250,0.166667
4.09275,0.166667
4.09300,0.166667
4.09325,0.166667
4.09350,0.166667
4.09375,0.166667
4.09400,0.166667
4.09425,0.166667
4.09450,0.166667
4.09475,0.166667
4.09500,0.166667
4.09525,0.166667
4.09550,0.166667
4.09575,0.166667
4.09600,0.166667
4.09625,0.166667
4.09650,0.166667
4.09675,0.166667
4.09700,0.166667
4.09725,0.166667
4.09750,0.166667
4.09775,0.166667
4.09800,0.166667
4.09825,0.166667
4.09850,0.166667
4.09875,0.166667
4.09900,0.166667
4.09925,0.166667
4.09950,0.166667
4.09975,0.166667
4.10000,0.166667
4.10025,0.166667
4.10050,0.166667
4.10075,0.166667
4.10100,0.166667
4.10125,0.166667
4.10150,0.166667
4.10175,0.166667
4.10200,0.166667
4.10225,0.166667
4.10250,0.166667
4.10275,0.166667
4.10300,0.166667
4.10325,0.166667
4.10350,0.166667
4.10375,0.166667
4.10400,0.166667
4.10425,0.166667
4.10450,0.166667
4.10475,0.166667
4.10500,0.166667
4.10525,0.166667
4.10550,0.166667
4.10575,0.166667
4.10600,0.166667
4.10625,0.166667
4.10650,0.166667
4.10675,0.166667
4.10700,0.166667
4.10725,0.166667
4.10750,0.166667
4.10775,0.166667
4.10800,0.166667
4.10825,0.166667
4.10850,0.166667
4.10875,0.166667
4.10900,0.166667
4.10925,0.166667
4.10950,0.166667
4.10975,0.166667
4.11000,0.166667
4.11025,0.166667
4.11050,0.166667
4.11075,0.166667
4.11100,0.166667
4.11125,0.166667
4.11150,0.166667
4.11175,0.166667
4.11200,0.166667
4.11225,0.166667
4.11250,0.166667
4.11275,0.166667
4.11300,0.166667
4.11325,0.166667
4.11350,0.166667
4.11375,0.166667
4.11400,0.166667
4.11425,0.166667
4.11450,0.166667
4.11475,0.166667
4.11500,0.166667
4.11525,0.166667
4.11550,0.166667
4.11575,0.166667
4.11600,0.166667
4.11625,0.166667
4.11650,0.166667
4.11675,0.166667
4.11700,0.166667
4.11725,0.166667
4.11750,0.166667
4.11775,0.166667
4.11800,0.166667
4.11825,0.166667
4.11850,0.166667
4.11875,0.166667
4.11900,0.166667
4.11925,0.166667
4.11950,0.166667
4.11975,0.166667
4.12000,0.166667
4.12025,0.166667
4.12050,0.166667
4.12075,0.166667
4.12100,0.166667
4.12125,0.166667
4.12150,0.166667
4.12175,0.166667
4.12200,0.166667
4.12225,0.166667
4.12250,0.166667
4.12275,0.166667
4.12300,0.166667
4.12325,0.166667
4.12350,0.166667
4.12375,0.166667
4.12400,0.166667
4.12425,0.166667
4.12450,0.166667
4.12475,0.166667
4.12500,0.166667
4.12525,0.166667
4.12550,0.166667
4.12575,0.166667
4.12600,0.166667
4.12625,0.166667
4.12650,0.166667
4.12675,0.166667
4.12700,0.166667
4.12725,0.166667
4.12750,0.166667
4.12775,0.166667
4.12800,0.166667
4.12825,0.166667
4.12850,0.166667
4.12875,0.166667
4.12900,0.166667
4.12925,0.166667
4.12950,0.166667
4.12975,0.166667
4.13000,0.166667
4.13025,0.166667
4.13050,0.166667
4.13075,0.166667
4.13100,0.166667
4.13125,0.166667
4.13150,0.166667
4.13175,0.166667
4.13200,0.166667
4.13225,0.166667
4.13250,0.166667
4.13275,0.166667
4.13300,0.166667
4.13325,0.166667
4.13350,0.166667
4.13375,0.166667
4.13400,0.166667
4.13425,0.166667
4.13450,0.166667
4.13475,0.166667
4.13500,0.166667
4.13525,0.166667
4.13550,0.166667
4.13575,0.166667
4.13600,0.166667
4.13625,0.166667
4.13650,0.166667
4.13675,0.166667
4.13700,0.166667
4.13725,0.166667
4.13750,0.166667
4.13775,0.166667
4.13800,0.166667
4.13825,0.166667
4.13850,0.166667
4.13875,0.166667
4.13900,0.166667
4.13925,0.166667
4.13950,0.166667
4.13975,0.166667
4.14000,0.166667
4.14025,0.166667
4.14050,0.166667
4.14075,0.166667
4.14100,0.166667
4.14125,0.166667
4.14150,0.166667
4.14175,0.166667
4.14200,0.166667
4.14225,0.166667
4.14250,0.166667
4.14275,0.166667
4.14300,0.166667
4.14325,0.166667
4.14350,0.166667
4.14375,0.166667
4.14400,0.166667
4.14425,0.166667
4.14450,0.166667
4.14475,0.166667
4.14500,0.166667
4.14525,0.166667
4.14550,0.166667
4.14575,0.166667
4.14600,0.166667
4.14625,0.166667
4.14650,0.166667
4.14675,0.166667
4.14700,0.166667
4.14725,0.166667
4.14750,0.166667
4.14775,0.166667
4.14800,0.166667
4.14825,0.166667
4.14850,0.166667
4.14875,0.166667
4.14900,0.166667
4.14925,0.166667
4.14950,0.166667
4.14975,0.166667
4.15000,0.166667
4.15025,0.166667
4.15050,0.166667
4.15075,0.166667
4.15100,0.166667
4.15125,0.166667
4.15150,0.166667
4.15175,0.166667
4.15200,0.166667
4.15225,0.166667
4.15250,0.166667
4.15275,0.166667
4.15300,0.166667
4.15325,0.166667
4.15350,0.166667
4.15375,0.166667
4.15400,0.166667
4.15425,0.166667
4.15450,0.166667
4.15475,0.166667
4.15500,0.166667
4.15525,0.166667
4.15550,0.166667
4.15575,0.166667
4.15600,0.166667
4.15625,0.166667
4.15650,0.166667
4.15675,0.166667
4.15700,0.166667
4.15725,0.166667
4.15750,0.166667
4.15775,0.166667
4.15800,0.166667
4.15825,0.166667
4.15850,0.166667
4.15875,0.166667
4.15900,0.166667
4.15925,0.166667
4.15950,0.166667
4.15975,0.166667
4.16000,0.166667
4.16025,0.166667
4.16050,0.166667
4.16075,0.166667
4.16100,0.166667
4.16125,0.166667
4.16150,0.166667
4.16175,0.166667
4.16200,0.166667
4.16225,0.166667
4.16250,0.166667
4.16275,0.166667
4.16300,0.166667
4.16325,0.166667
4.16350,0.166667
4.16375,0.166667
4.16400,0.166667
4.16425,0.166667
4.16450,0.166667
4.16475,0.166667
4.16500,0.166667
4.16525,0.166667
4.16550,0.166667
4.16575,0.166667
4.16600,0.166667
4.16625,0.166667
4.16650,0.166667
4.16675,0.166667
4.16700,0.166667
4.16725,0.166667
4.16750,0.166667
4.16775,0.166667
4.16800,0.166667
4.16825,0.166667
4.16850,0.166667
4.16875,0.166667
4.16900,0.166667
4.16925,0.166667
4.16950,0.166667
4.16975,0.166667
4.17000,0.166667
4.17025,0.166667
4.17050,0.166667
4.17075,0.166667
4.17100,0.166667
4.17125,0.166667
4.17150,0.166667
4.17175,0.166667
4.17200,0.166667
4.17225,0.166667
4.17250,0.166667
4.17275,0.166667
4.17300,0.166667
4.17325,0.166667
4.17350,0.166667
4.17375,0.166667
4.17400,0.166667
4.17425,0.166667
4.17450,0.166667
4.17475,0.166667
4.17500,0.166667
4.17525,0.166667
4.17550,0.166667
4.17575,0.166667
4.17600,0.166667
4.17625,0.166667
4.17650,0.166667
4.17675,0.166667
4.17700,0.166667
4.17725,0.166667
4.17750,0.166667
4.17775,0.166667
4.17800,0.166667
4.17825,0.166667
4.17850,0.166667
4.17875,0.166667
4.17900,0.166667
4.17925,0.166667
4.17950,0.166667
4.17975,0.166667
4.18000,0.166667
4.18025,0.166667
4.18050,0.166667
4.18075,0.166667
4.18100,0.166667
4.18125,0.166667
4.18150,0.166667
4.18175,0.166667
4.18200,0.166667
4.18225,0.166667
4.18250,0.166667
4.18275,0.166667
4.18300,0.166667
4.18325,0.166667
4.18350,0.166667
4.18375,0.166667
4.18400,0.166667
4.18425,0.166667
4.18450,0.166667
4.18475,0.166667
4.18500,0.166667
4.18525,0.166667
4.18550,0.166667
4.18575,0.166667
4.18600,0.166667
4.18625,0.166667
4.18650,0.166667
4.18675,0.166667
4.18700,0.166667
4.18725,0.166667
4.18750,0.166667
4.18775,0.166667
4.18800,0.166667
4.18825,0.166667
4.18850,0.166667
4.18875,0.166667
4.18900,0.166667
4.18925,0.166667
4.18950,0.166667
4.18975,0.166667
4.19000,0.166667
4.19025,0.166667
4.19050,0.166667
4.19075,0.166667
4.19100,0.166667
4.19125,0.166667
4.19150,0.166667
4.19175,0.166667
4.19200,0.166667
4.19225,0.166667
4.19250,0.166667
4.19275,0.166667
4.19300,0.166667
4.19325,0.166667
4.19350,0.166667
4.19375,0.166667
4.19400,0.166667
4.19425,0.166667
4.19450,0.166667
4.19475,0.166667
4.19500,0.166667
4.19525,0.166667
4.19550,0.166667
4.19575,0.166667
4.19600,0.166667
4.19625,0.166667
4.19650,0.166667
4.19675,0.166667
4.19700,0.166667
4.19725,0.166667
4.19750,0.166667
4.19775,0.166667
4.19800,0.166667
4.19825,0.166667
4.19850,0.166667
4.19875,0.166667
4.19900,0.166667
4.19925,0.166667
4.19950,0.166667
4.19975,0.166667
4.20000,0.166667
4.20025,0.166667
4.20050,0.166667
4.20075,0.166667
4.20100,0.166667
4.20125,0.166667
4.20150,0.166667
4.20175,0.166667
4.20200,0.166667
4.20225,0.166667
4.20250,0.166667
4.20275,0.166667
4.20300,0.166667
4.20325,0.166667
4.20350,0.166667
4.20375,0.166667
4.20400,0.166667
4.20425,0.166667
4.20450,0.166667
4.20475,0.166667
4.20500,0.166667
4.20525,0.166667
4.20550,0.166667
4.20575,0.166667
4.20600,0.166667
4.20625,0.166667
4.20650,0.166667
4.20675,0.166667
4.20700,0.166667
4.20725,0.166667
4.20750,0.166667
4.20775,0.166667
4.20800,0.166667
4.20825,0.166667
4.20850,0.166667
4.20875,0.166667
4.20900,0.166667
4.20925,0.166667
4.20950,0.166667
4.20975,0.166667
4.21000,0.166667
4.21025,0.166667
4.21050,0.166667
4.21075,0.166667
4.21100,0.166667
4.21125,0.166667
4.21150,0.166667
4.21175,0.166667
4.21200,0.166667
4.21225,0.166667
4.21250,0.166667
4.21275,0.166667
4.21300,0.166667
4.21325,0.166667
4.21350,0.166667
4.21375,0.166667
4.21400,0.166667
4.21425,0.166667
4.21450,0.166667
4.21475,0.166667
4.21500,0.166667
4.21525,0.166667
4.21550,0.166667
4.21575,0.166667
4.21600,0.166667
4.21625,0.166667
4.21650,0.166667
4.21675,0.166667
4.21700,0.166667
4.21725,0.166667
4.21750,0.166667
4.21775,0.166667
4.21800,0.166667
4.21825,0.166667
4.21850,0.166667
4.21875,0.166667
4.21900,0.166667
4.21925,0.166667
4.21950,0.166667
4.21975,0.166667
4.22000,0.166667
4.22025,0.166667
4.22050,0.166667
4.22075,0.166667
4.22100,0.166667
4.22125,0.166667
4.22150,0.166667
4.22175,0.166667
4.22200,0.166667
4.22225,0.166667
4.22250,0.166667
4.22275,0.166667
4.22300,0.166667
4.22325,0.166667
4.22350,0.166667
4.22375,0.166667
4.22400,0.166667
4.22425,0.166667
4.22450,0.166667
4.22475,0.166667
4.22500,0.166667
4.22525,0.166667
4.22550,0.166667
4.22575,0.166667
4.22600,0.166667
4.22625,0.166667
4.22650,0.166667
4.22675,0.166667
4.22700,0.166667
4.22725,0.166667
4.22750,0.166667
4.22775,0.166667
4.22800,0.166667
4.22825,0.166667
4.22850,0.166667
4.22875,0.166667
4.22900,0.166667
4.22925,0.166667
4.22950,0.166667
4.22975,0.166667
4.23000,0.166667
4.23025,0.166667
4.23050,0.166667
4.23075,0.166667
4.23100,0.166667
4.23125,0.166667
4.23150,0.166667
4.23175,0.166667
4.23200,0.166667
4.23225,0.166667
4.23250,0.166667
4.23275,0.166667
4.23300,0.166667
4.23325,0.166667
4.23350,0.166667
4.23375,0.166667
4.23400,0.166667
4.23425,0.166667
4.23450,0.166667
4.23475,0.166667
4.23500,0.166667
4.23525,0.166667
4.23550,0.166667
4.23575,0.166667
4.23600,0.166667
4.23625,0.166667
4.23650,0.166667
4.23675,0.166667
4.23700,0.166667
4.23725,0.166667
4.23750,0.166667
4.23775,0.166667
4.23800,0.166667
4.23825,0.166667
4.23850,0.166667
4.23875,0.166667
4.23900,0.166667
4.23925,0.166667
4.23950,0.166667
4.23975,0.166667
4.24000,0.166667
4.24025,0.166667
4.24050,0.166667
4.24075,0.166667
4.24100,0.166667
4.24125,0.166667
4.24150,0.166667
4.24175,0.166667
4.24200,0.166667
4.24225,0.166667
4.24250,0.166667
4.24275,0.166667
4.24300,0.166667
4.24325,0.166667
4.24350,0.166667
4.24375,0.166667
4.24400,0.166667
4.24425,0.166667
4.24450,0.166667
4.24475,0.166667
4.24500,0.166667
4.24525,0.166667
4.24550,0.166667
4.24575,0.166667
4.24600,0.166667
4.24625,0.166667
4.24650,0.166667
4.24675,0.166667
4.24700,0.166667
4.24725,0.166667
4.24750,0.166667
4.24775,0.166667
4.24800,0.166667
4.24825,0.166667
4.24850,0.166667
4.24875,0.166667
4.24900,0.166667
4.24925,0.166667
4.24950,0.166667
4.24975,0.166667
4.25000,0.166667
4.25025,0.166667
4.25050,0.166667
4.25075,0.166667
4.25100,0.166667
4.25125,0.166667
4.25150,0.166667
4.25175,0.166667
4.25200,0.166667
4.25225,0.166667
4.25250,0.166667
4.25275,0.166667
4.25300,0.166667
4.25325,0.166667
4.25350,0.166667
4.25375,0.166667
4.25400,0.166667
4.25425,0.166667
4.25450,0.166667
4.25475,0.166667
4.25500,0.166667
4.25525,0.166667
4.25550,0.166667
4.25575,0.166667
4.25600,0.166667
4.25625,0.166667
4.25650,0.166667
4.25675,0.166667
4.25700,0.166667
4.25725,0.166667
4.25750,0.166667
4.25775,0.166667
4.25800,0.166667
4.25825,0.166667
4.25850,0.166667
4.25875,0.166667
4.25900,0.166667
4.25925,0.166667
4.25950,0.166667
4.25975,0.166667
4.26000,0.166667
4.26025,0.166667
4.26050,0.166667
4.26075,0.166667
4.26100,0.166667
4.26125,0.166667
4.26150,0.166667
4.26175,0.166667
4.26200,0.166667
4.26225,0.166667
4.26250,0.166667
4.26275,0.166667
4.26300,0.166667
4.26325,0.166667
4.26350,0.166667
4.26375,0.166667
4.26400,0.166667
4.26425,0.166667
4.26450,0.166667
4.26475,0.166667
4.26500,0.166667
4.26525,0.166667
4.26550,0.166667
4.26575,0.166667
4.26600,0.166667
4.26625,0.166667
4.26650,0.166667
4.26675,0.166667
4.26700,0.166667
4.26725,0.166667
4.26750,0.166667
4.26775,0.166667
4.26800,0.166667
4.26825,0.166667
4.26850,0.166667
4.26875,0.166667
4.26900,0.166667
4.26925,0.166667
4.26950,0.166667
4.26975,0.166667
4.27000,0.166667
4.27025,0.166667
4.27050,0.166667
4.27075,0.166667
4.27100,0.166667
4.27125,0.166667
4.27150,0.166667
4.27175,0.166667
4.27200,0.166667
4.27225,0.166667
4.27250,0.166667
4.27275,0.166667
4.27300,0.166667
4.27325,0.166667
4.27350,0.166667
4.27375,0.166667
4.27400,0.166667
4.27425,0.166667
4.27450,0.166667
4.27475,0.166667
4.27500,0.166667
4.27525,0.166667
4.27550,0.166667
4.27575,0.166667
4.27600,0.166667
4.27625,0.166667
4.27650,0.166667
4.27675,0.166667
4.27700,0.166667
4.27725,0.166667
4.27750,0.166667
4.27775,0.166667
4.27800,0.166667
4.27825,0.166667
4.27850,0.166667
4.27875,0.166667
4.27900,0.166667
4.27925,0.166667
4.27950,0.166667
4.27975,0.166667
4.28000,0.166667
4.28025,0.166667
4.28050,0.166667
4.28075,0.166667
4.28100,0.166667
4.28125,0.166667
4.28150,0.166667
4.28175,0.166667
4.28200,0.166667
4.28225,0.166667
4.28250,0.166667
4.28275,0.166667
4.28300,0.166667
4.28325,0.166667
4.28350,0.166667
4.28375,0.166667
4.28400,0.166667
4.28425,0.166667
4.28450,0.166667
4.28475,0.166667
4.28500,0.166667
4.28525,0.166667
4.28550,0.166667
4.28575,0.166667
4.28600,0.166667
4.28625,0.166667
4.28650,0.166667
4.28675,0.166667
4.28700,0.166667
4.28725,0.166667
4.28750,0.166667
4.28775,0.166667
4.28800,0.166667
4.28825,0.166667
4.28850,0.166667
4.28875,0.166667
4.28900,0.166667
4.28925,0.166667
4.28950,0.166667
4.28975,0.166667
4.29000,0.166667
4.29025,0.166667
4.29050,0.166667
4.29075,0.166667
4.29100,0.166667
4.29125,0.166667
4.29150,0.166667
4.29175,0.166667
4.29200,0.166667
4.29225,0.166667
4.29250,0.166667
4.29275,0.166667
4.29300,0.166667
4.29325,0.166667
4.29350,0.166667
4.29375,0.166667
4.29400,0.166667
4.29425,0.166667
4.29450,0.166667
4.29475,0.166667
4.29500,0.166667
4.29525,0.166667
4.29550,0.166667
4.29575,0.166667
4.29600,0.166667
4.29625,0.166667
4.29650,0.166667
4.29675,0.166667
4.29700,0.166667
4.29725,0.166667
4.29750,0.166667
4.29775,0.166667
4.29800,0.166667
4.29825,0.166667
4.29850,0.166667
4.29875,0.166667
4.29900,0.166667
4.29925,0.166667
4.29950,0.166667
4.29975,0.166667
4.30000,0.166667
4.30025,0.166667
4.30050,0.166667
4.30075,0.166667
4.30100,0.166667
4.30125,0.166667
4.30150,0.166667
4.30175,0.166667
4.30200,0.166667
4.30225,0.166667
4.30250,0.166667
4.30275,0.166667
4.30300,0.166667
4.30325,0.166667
4.30350,0.166667
4.30375,0.166667
4.30400,0.166667
4.30425,0.166667
4.30450,0.166667
4.30475,0.166667
4.30500,0.166667
4.30525,0.166667
4.30550,0.166667
4.30575,0.166667
4.30600,0.166667
4.30625,0.166667
4.30650,0.166667
4.30675,0.166667
4.30700,0.166667
4.30725,0.166667
4.30750,0.166667
4.30775,0.166667
4.30800,0.166667
4.30825,0.166667
4.30850,0.166667
4.30875,0.166667
4.30900,0.166667
4.30925,0.166667
4.30950,0.166667
4.30975,0.166667
4.31000,0.166667
4.31025,0.166667
4.31050,0.166667
4.31075,0.166667
4.31100,0.166667
4.31125,0.166667
4.31150,0.166667
4.31175,0.166667
4.31200,0.166667
4.31225,0.166667
4.31250,0.166667
4.31275,0.166667
4.31300,0.166667
4.31325,0.166667
4.31350,0.166667
4.31375,0.166667
4.31400,0.166667
4.31425,0.166667
4.31450,0.166667
4.31475,0.166667
4.31500,0.166667
4.31525,0.166667
4.31550,0.166667
4.31575,0.166667
4.31600,0.166667
4.31625,0.166667
