t,i
0.00000000,-12.838
0.00000500,-12.854
0.00001000,-12.864
0.00001500,-12.873
0.00002000,-12.878
0.00002500,-12.890
0.00003000,-12.902
0.00003500,-12.917
0.00004000,-12.936
0.00004500,-12.951
0.00005000,-12.965
0.00005500,-12.972
0.00006000,-12.985
0.00006500,-12.989
0.00007000,-12.996
0.00007500,-13.020
0.00008000,-13.039
0.00008500,-13.051
0.00009000,-13.068
0.00009500,-13.071
0.00010000,-13.071
0.00010500,-13.081
0.00011000,-13.096
0.00011500,-13.113
0.00012000,-13.129
0.00012500,-13.139
0.00013000,-13.154
0.00013500,-13.158
0.00014000,-13.163
0.00014500,-13.175
0.00015000,-13.175
0.00015500,-13.197
0.00016000,-13.216
0.00016500,-13.228
0.00017000,-13.244
0.00017500,-13.255
0.00018000,-13.257
0.00018500,-13.261
0.00019000,-13.274
0.00019500,-13.282
0.00020000,-13.297
0.00020500,-13.310
0.00021000,-13.327
0.00021500,-13.329
0.00022000,-13.340
0.00022500,-13.345
0.00023000,-13.356
0.00023500,-13.366
0.00024000,-13.382
0.00024500,-13.400
0.00025000,-13.418
0.00025500,-13.416
0.00026000,-13.426
0.00026500,-13.430
0.00027000,-13.442
0.00027500,-13.456
0.00028000,-13.474
0.00028500,-13.495
0.00029000,-13.505
0.00029500,-13.513
0.00030000,-13.519
0.00030500,-13.522
0.00031000,-13.527
0.00031500,-13.533
0.00032000,-13.551
0.00032500,-13.571
0.00033000,-13.582
0.00033500,-13.595
0.00034000,-13.598
0.00034500,-13.603
0.00035000,-13.609
0.00035500,-13.619
0.00036000,-13.638
0.00036500,-13.659
0.00037000,-13.674
0.00037500,-13.682
0.00038000,-13.678
0.00038500,-13.690
0.00039000,-13.694
0.00039500,-13.706
0.00040000,-13.715
0.00040500,-13.731
0.00041000,-13.756
0.00041500,-13.762
0.00042000,-13.772
0.00042500,-13.775
0.00043000,-13.781
0.00043500,-13.789
0.00044000,-13.802
0.00044500,-13.823
0.00045000,-13.838
0.00045500,-13.849
0.00046000,-13.854
0.00046500,-13.857
0.00047000,-13.865
0.00047500,-13.868
0.00048000,-13.880
0.00048500,-13.897
0.00049000,-13.915
0.00049500,-13.926
0.00050000,-13.930
0.00050500,-13.939
0.00051000,-13.947
0.00051500,-13.954
0.00052000,-13.960
0.00052500,-13.979
0.00053000,-13.996
0.00053500,-14.007
0.00054000,-14.008
0.00054500,-14.015
0.00055000,-14.023
0.00055500,-14.023
0.00056000,-14.034
0.00056500,-14.052
0.00057000,-14.068
0.00057500,-14.082
0.00058000,-14.089
0.00058500,-14.103
0.00059000,-14.102
0.00059500,-14.105
0.00060000,-14.113
0.00060500,-14.131
0.00061000,-14.150
0.00061500,-14.161
0.00062000,-14.173
0.00062500,-14.184
0.00063000,-14.184
0.00063500,-14.185
0.00064000,-14.185
0.00064500,-14.205
0.00065000,-14.224
0.00065500,-14.235
0.00066000,-14.243
0.00066500,-14.250
0.00067000,-14.260
0.00067500,-14.260
0.00068000,-14.263
0.00068500,-14.269
0.00069000,-14.287
0.00069500,-14.293
0.00070000,-14.308
0.00070500,-14.322
0.00071000,-14.332
0.00071500,-14.332
0.00072000,-14.343
0.00072500,-14.353
0.00073000,-14.364
0.00073500,-14.372
0.00074000,-14.383
0.00074500,-14.393
0.00075000,-14.401
0.00075500,-14.406
0.00076000,-14.404
0.00076500,-14.411
0.00077000,-14.422
0.00077500,-14.441
0.00078000,-14.446
0.00078500,-14.449
0.00079000,-14.454
0.00079500,-14.459
0.00080000,-14.466
0.00080500,-14.475
0.00081000,-14.485
0.00081500,-14.496
0.00082000,-14.509
0.00082500,-14.517
0.00083000,-14.519
0.00083500,-14.515
0.00084000,-14.528
0.00084500,-14.528
0.00085000,-14.533
0.00085500,-14.541
0.00086000,-14.549
0.00086500,-14.564
0.00087000,-14.557
0.00087500,-14.565
0.00088000,-14.567
0.00088500,-14.569
0.00089000,-14.577
0.00089500,-14.593
0.00090000,-14.604
0.00090500,-14.609
0.00091000,-14.617
0.00091500,-14.615
0.00092000,-14.617
0.00092500,-14.625
0.00093000,-14.636
0.00093500,-14.652
0.00094000,-14.654
0.00094500,-14.665
0.00095000,-14.667
0.00095500,-14.675
0.00096000,-14.678
0.00096500,-14.680
0.00097000,-14.673
0.00097500,-14.686
0.00098000,-14.705
0.00098500,-14.713
0.00099000,-14.717
0.00099500,-14.713
0.00100000,-14.725
0.00100500,-14.730
0.00101000,-14.723
0.00101500,-14.733
0.00102000,-14.747
0.00102500,-14.755
0.00103000,-14.759
0.00103500,-14.760
0.00104000,-14.762
0.00104500,-14.760
0.00105000,-14.752
0.00105500,-14.755
0.00106000,-14.762
0.00106500,-14.770
0.00107000,-14.776
0.00107500,-14.778
0.00108000,-14.792
0.00108500,-14.784
0.00109000,-14.781
0.00109500,-14.784
0.00110000,-14.792
0.00110500,-14.797
0.00111000,-14.804
0.00111500,-14.802
0.00112000,-14.802
0.00112500,-14.800
0.00113000,-14.792
0.00113500,-14.802
0.00114000,-14.810
0.00114500,-14.826
0.00115000,-14.828
0.00115500,-14.825
0.00116000,-14.828
0.00116500,-14.821
0.00117000,-14.820
0.00117500,-14.821
0.00118000,-14.836
0.00118500,-14.842
0.00119000,-14.842
0.00119500,-14.849
0.00120000,-14.855
0.00120500,-14.850
0.00121000,-14.844
0.00121500,-14.847
0.00122000,-14.854
0.00122500,-14.862
0.00123000,-14.870
0.00123500,-14.863
0.00124000,-14.871
0.00124500,-14.866
0.00125000,-14.873
0.00125500,-14.870
0.00126000,-14.884
0.00126500,-14.892
0.00127000,-14.900
0.00127500,-14.903
0.00128000,-14.897
0.00128500,-14.894
0.00129000,-14.884
0.00129500,-14.886
0.00130000,-14.886
0.00130500,-14.892
0.00131000,-14.902
0.00131500,-14.910
0.00132000,-14.908
0.00132500,-14.911
0.00133000,-14.907
0.00133500,-14.911
0.00134000,-14.911
0.00134500,-14.924
0.00135000,-14.928
0.00135500,-14.929
0.00136000,-14.942
0.00136500,-14.940
0.00137000,-14.936
0.00137500,-14.934
0.00138000,-14.931
0.00138500,-14.932
0.00139000,-14.937
0.00139500,-14.940
0.00140000,-14.942
0.00140500,-14.937
0.00141000,-14.937
0.00141500,-14.940
0.00142000,-14.939
0.00142500,-14.949
0.00143000,-14.953
0.00143500,-14.961
0.00144000,-14.963
0.00144500,-14.965
0.00145000,-14.958
0.00145500,-14.953
0.00146000,-14.950
0.00146500,-14.945
0.00147000,-14.958
0.00147500,-14.969
0.00148000,-14.969
0.00148500,-14.968
0.00149000,-14.966
0.00149500,-14.966
0.00150000,-14.966
0.00150500,-14.969
0.00151000,-14.974
0.00151500,-14.982
0.00152000,-14.984
0.00152500,-14.984
0.00153000,-14.979
0.00153500,-14.973
0.00154000,-14.968
0.00154500,-14.969
0.00155000,-14.979
0.00155500,-14.994
0.00156000,-15.015
0.00156500,-15.003
0.00157000,-15.005
0.00157500,-15.003
0.00158000,-14.992
0.00158500,-14.987
0.00159000,-14.994
0.00159500,-15.011
0.00160000,-15.015
0.00160500,-15.010
0.00161000,-15.011
0.00161500,-15.010
0.00162000,-15.003
0.00162500,-15.000
0.00163000,-15.006
0.00163500,-15.013
0.00164000,-15.018
0.00164500,-15.013
0.00165000,-15.016
0.00165500,-15.010
0.00166000,-15.015
0.00166500,-15.011
0.00167000,-15.010
0.00167500,-15.023
0.00168000,-15.029
0.00168500,-15.035
0.00169000,-15.035
0.00169500,-15.034
0.00170000,-15.029
0.00170500,-15.021
0.00171000,-15.026
0.00171500,-15.032
0.00172000,-15.037
0.00172500,-15.039
0.00173000,-15.042
0.00173500,-15.039
0.00174000,-15.035
0.00174500,-15.032
0.00175000,-15.031
0.00175500,-15.039
0.00176000,-15.047
0.00176500,-15.047
0.00177000,-15.044
0.00177500,-15.047
0.00178000,-15.044
0.00178500,-15.037
0.00179000,-15.037
0.00179500,-15.048
0.00180000,-15.063
0.00180500,-15.072
0.00181000,-15.072
0.00181500,-15.069
0.00182000,-15.060
0.00182500,-15.055
0.00183000,-15.053
0.00183500,-15.064
0.00184000,-15.077
0.00184500,-15.085
0.00185000,-15.082
0.00185500,-15.077
0.00186000,-15.076
0.00186500,-15.066
0.00187000,-15.061
0.00187500,-15.068
0.00188000,-15.076
0.00188500,-15.077
0.00189000,-15.077
0.00189500,-15.081
0.00190000,-15.079
0.00190500,-15.079
0.00191000,-15.072
0.00191500,-15.079
0.00192000,-15.092
0.00192500,-15.095
0.00193000,-15.095
0.00193500,-15.103
0.00194000,-15.100
0.00194500,-15.092
0.00195000,-15.085
0.00195500,-15.084
0.00196000,-15.089
0.00196500,-15.097
0.00197000,-15.101
0.00197500,-15.095
0.00198000,-15.101
0.00198500,-15.090
0.00199000,-15.089
0.00199500,-15.090
0.00200000,-15.092
0.00200500,-15.101
0.00201000,-15.105
0.00201500,-15.105
0.00202000,-15.100
0.00202500,-15.100
0.00203000,-15.100
0.00203500,-15.092
0.00204000,-15.095
0.00204500,-15.101
