t,i
0.00000000,16.626
0.00000500,16.643
0.00001000,16.665
0.00001500,16.678
0.00002000,16.688
0.00002500,16.692
0.00003000,16.704
0.00003500,16.723
0.00004000,16.741
0.00004500,16.754
0.00005000,16.776
0.00005500,16.794
0.00006000,16.795
0.00006500,16.799
0.00007000,16.820
0.00007500,16.834
0.00008000,16.841
0.00008500,16.860
0.00009000,16.879
0.00009500,16.900
0.00010000,16.908
0.00010500,16.907
0.00011000,16.919
0.00011500,16.936
0.00012000,16.955
0.00012500,16.968
0.00013000,16.995
0.00013500,17.008
0.00014000,17.019
0.00014500,17.022
0.00015000,17.029
0.00015500,17.045
0.00016000,17.064
0.00016500,17.082
0.00017000,17.097
0.00017500,17.122
0.00018000,17.126
0.00018500,17.129
0.00019000,17.138
0.00019500,17.154
0.00020000,17.169
0.00020500,17.183
0.00021000,17.206
0.00021500,17.229
0.00022000,17.237
0.00022500,17.237
0.00023000,17.249
0.00023500,17.261
0.00024000,17.278
0.00024500,17.293
0.00025000,17.314
0.00025500,17.335
0.00026000,17.352
0.00026500,17.352
0.00027000,17.357
0.00027500,17.370
0.00028000,17.385
0.00028500,17.398
0.00029000,17.420
0.00029500,17.439
0.00030000,17.456
0.00030500,17.460
0.00031000,17.472
0.00031500,17.484
0.00032000,17.494
0.00032500,17.510
0.00033000,17.528
0.00033500,17.551
0.00034000,17.562
0.00034500,17.573
0.00035000,17.576
0.00035500,17.588
0.00036000,17.597
0.00036500,17.612
0.00037000,17.631
0.00037500,17.650
0.00038000,17.670
0.00038500,17.679
0.00039000,17.686
0.00039500,17.697
0.00040000,17.708
0.00040500,17.726
0.00041000,17.740
0.00041500,17.760
0.00042000,17.776
0.00042500,17.786
0.00043000,17.795
0.00043500,17.806
0.00044000,17.818
0.00044500,17.827
0.00045000,17.850
0.00045500,17.864
0.00046000,17.882
0.00046500,17.900
0.00047000,17.906
0.00047500,17.905
0.00048000,17.914
0.00048500,17.937
0.00049000,17.953
0.00049500,17.974
0.00050000,17.992
0.00050500,18.004
0.00051000,18.021
0.00051500,18.021
0.00052000,18.022
0.00052500,18.040
0.00053000,18.061
0.00053500,18.070
0.00054000,18.080
0.00054500,18.093
0.00055000,18.109
0.00055500,18.106
0.00056000,18.114
0.00056500,18.127
0.00057000,18.141
0.00057500,18.156
0.00058000,18.172
0.00058500,18.186
0.00059000,18.202
0.00059500,18.209
0.00060000,18.211
0.00060500,18.223
0.00061000,18.251
0.00061500,18.265
0.00062000,18.277
0.00062500,18.297
0.00063000,18.306
0.00063500,18.301
0.00064000,18.306
0.00064500,18.314
0.00065000,18.331
0.00065500,18.347
0.00066000,18.354
0.00066500,18.372
0.00067000,18.388
0.00067500,18.394
0.00068000,18.389
0.00068500,18.396
0.00069000,18.413
0.00069500,18.415
0.00070000,18.423
0.00070500,18.439
0.00071000,18.450
0.00071500,18.454
0.00072000,18.450
0.00072500,18.457
0.00073000,18.460
0.00073500,18.465
0.00074000,18.471
0.00074500,18.491
0.00075000,18.507
0.00075500,18.508
0.00076000,18.505
0.00076500,18.505
0.00077000,18.520
0.00077500,18.528
0.00078000,18.544
0.00078500,18.557
0.00079000,18.568
0.00079500,18.568
0.00080000,18.566
0.00080500,18.565
0.00081000,18.578
0.00081500,18.582
0.00082000,18.587
0.00082500,18.600
0.00083000,18.610
0.00083500,18.616
0.00084000,18.613
0.00084500,18.611
0.00085000,18.623
0.00085500,18.631
0.00086000,18.639
0.00086500,18.655
0.00087000,18.666
0.00087500,18.674
0.00088000,18.671
0.00088500,18.674
0.00089000,18.681
0.00089500,18.685
0.00090000,18.695
0.00090500,18.710
0.00091000,18.722
0.00091500,18.722
0.00092000,18.719
0.00092500,18.726
0.00093000,18.731
0.00093500,18.729
0.00094000,18.727
0.00094500,18.740
0.00095000,18.750
0.00095500,18.766
0.00096000,18.768
0.00096500,18.768
0.00097000,18.771
0.00097500,18.780
0.00098000,18.787
0.00098500,18.798
0.00099000,18.814
0.00099500,18.819
0.00100000,18.819
0.00100500,18.813
0.00101000,18.811
0.00101500,18.809
0.00102000,18.816
0.00102500,18.830
0.00103000,18.842
0.00103500,18.838
0.00104000,18.848
0.00104500,18.853
0.00105000,18.845
0.00105500,18.848
0.00106000,18.846
0.00106500,18.853
0.00107000,18.866
0.00107500,18.867
0.00108000,18.867
0.00108500,18.869
0.00109000,18.867
0.00109500,18.866
0.00110000,18.871
0.00110500,18.879
0.00111000,18.883
0.00111500,18.891
0.00112000,18.900
0.00112500,18.898
0.00113000,18.893
0.00113500,18.888
0.00114000,18.893
0.00114500,18.898
0.00115000,18.906
0.00115500,18.909
0.00116000,18.912
0.00116500,18.903
0.00117000,18.898
0.00117500,18.903
0.00118000,18.908
0.00118500,18.922
0.00119000,18.929
0.00119500,18.940
0.00120000,18.954
0.00120500,18.957
0.00121000,18.940
0.00121500,18.930
0.00122000,18.932
0.00122500,18.943
0.00123000,18.951
0.00123500,18.956
0.00124000,18.967
0.00124500,18.975
0.00125000,18.970
0.00125500,18.959
0.00126000,18.961
0.00126500,18.967
0.00127000,18.972
0.00127500,18.980
0.00128000,18.983
0.00128500,18.991
0.00129000,18.985
0.00129500,18.975
0.00130000,18.980
0.00130500,18.993
0.00131000,18.993
0.00131500,19.004
0.00132000,19.017
0.00132500,19.020
0.00133000,19.011
0.00133500,19.007
0.00134000,19.009
0.00134500,19.014
0.00135000,19.015
0.00135500,19.015
0.00136000,19.025
0.00136500,19.030
0.00137000,19.020
0.00137500,19.007
0.00138000,19.011
0.00138500,19.025
0.00139000,19.032
0.00139500,19.033
0.00140000,19.054
0.00140500,19.061
0.00141000,19.056
0.00141500,19.046
0.00142000,19.046
0.00142500,19.051
0.00143000,19.038
0.00143500,19.051
0.00144000,19.067
0.00144500,19.064
0.00145000,19.062
0.00145500,19.057
0.00146000,19.057
0.00146500,19.064
0.00147000,19.061
0.00147500,19.064
0.00148000,19.072
0.00148500,19.085
0.00149000,19.080
0.00149500,19.075
0.00150000,19.062
0.00150500,19.075
0.00151000,19.077
0.00151500,19.083
0.00152000,19.090
0.00152500,19.098
0.00153000,19.107
0.00153500,19.099
0.00154000,19.094
0.00154500,19.085
0.00155000,19.090
0.00155500,19.094
0.00156000,19.096
0.00156500,19.107
0.00157000,19.107
0.00157500,19.102
0.00158000,19.098
0.00158500,19.102
0.00159000,19.102
0.00159500,19.112
0.00160000,19.118
0.00160500,19.130
0.00161000,19.136
0.00161500,19.130
0.00162000,19.122
0.00162500,19.115
0.00163000,19.128
0.00163500,19.127
0.00164000,19.130
0.00164500,19.141
0.00165000,19.143
0.00165500,19.143
0.00166000,19.136
0.00166500,19.120
0.00167000,19.114
0.00167500,19.130
0.00168000,19.131
0.00168500,19.143
0.00169000,19.151
0.00169500,19.167
0.00170000,19.160
0.00170500,19.160
0.00171000,19.159
0.00171500,19.164
0.00172000,19.164
0.00172500,19.165
0.00173000,19.181
0.00173500,19.186
0.00174000,19.183
0.00174500,19.172
0.00175000,19.172
0.00175500,19.178
0.00176000,19.183
0.00176500,19.184
0.00177000,19.191
0.00177500,19.196
0.00178000,19.188
0.00178500,19.176
0.00179000,19.173
0.00179500,19.180
0.00180000,19.183
0.00180500,19.186
0.00181000,19.202
0.00181500,19.209
0.00182000,19.212
0.00182500,19.202
0.00183000,19.207
0.00183500,19.201
0.00184000,19.213
0.00184500,19.215
0.00185000,19.222
0.00185500,19.223
0.00186000,19.223
0.00186500,19.217
0.00187000,19.210
0.00187500,19.204
0.00188000,19.205
0.00188500,19.207
0.00189000,19.209
0.00189500,19.215
0.00190000,19.215
0.00190500,19.207
0.00191000,19.209
0.00191500,19.223
0.00192000,19.233
0.00192500,19.244
0.00193000,19.259
0.00193500,19.275
0.00194000,19.262
0.00194500,19.252
0.00195000,19.249
0.00195500,19.242
0.00196000,19.249
0.00196500,19.250
0.00197000,19.255
0.00197500,19.268
0.00198000,19.271
0.00198500,19.262
0.00199000,19.259
0.00199500,19.252
0.00200000,19.246
0.00200500,19.247
0.00201000,19.259
0.00201500,19.262
0.00202000,19.262
0.00202500,19.262
0.00203000,19.257
0.00203500,19.249
0.00204000,19.252
0.00204500,19.257
0.00205000,19.259
0.00205500,19.268
0.00206000,19.273
0.00206500,19.262
0.00207000,19.257
0.00207500,19.254
0.00208000,19.257
0.00208500,19.257
0.00209000,19.267
0.00209500,19.273
0.00210000,19.275
0.00210500,19.273
0.00211000,19.270
0.00211500,19.267
0.00212000,19.255
0.00212500,19.252
0.00213000,19.249
0.00213500,19.250
0.00214000,19.259
0.00214500,19.255
0.00215000,19.247
0.00215500,19.246
0.00216000,19.247
0.00216500,19.249
0.00217000,19.262
0.00217500,19.271
0.00218000,19.279
0.00218500,19.291
0.00219000,19.283
0.00219500,19.279
0.00220000,19.271
0.00220500,19.271
0.00221000,19.278
0.00221500,19.281
0.00222000,19.289
0.00222500,19.292
0.00223000,19.288
0.00223500,19.271
0.00224000,19.260
0.00224500,19.260
0.00225000,19.249
0.00225500,19.259
0.00226000,19.267
0.00226500,19.273
0.00227000,19.276
0.00227500,19.279
0.00228000,19.276
0.00228500,19.271
0.00229000,19.279
0.00229500,19.283
0.00230000,19.286
0.00230500,19.288
0.00231000,19.288
0.00231500,19.279
0.00232000,19.267
0.00232500,19.267
0.00233000,19.270
