Time(Seconds), RemainingCapacity(Ah) 
0.0,1.5038127899169922
1.0,1.5038127899169922
2.0,1.5038127899169922
3.0,1.5038127899169922
4.0,1.5038127899169922
5.0,1.5038127899169922
6.0,1.5038127899169922
7.0,1.5038127899169922
8.0,1.5038127899169922
9.0,1.5038127899169922
10.0,1.5038127899169922
11.0,1.5038127899169922
12.0,1.5038127899169922
13.0,1.5038127899169922
14.0,1.5038127899169922
15.0,1.5038127899169922
16.0,1.5038127899169922
17.0,1.5038127899169922
18.0,1.5038127899169922
19.0,1.5038127899169922
20.0,1.5038127899169922
21.0,1.5038127899169922
22.0,1.5038127899169922
23.0,1.5038127899169922
24.0,1.5038127899169922
25.0,1.5038127899169922
26.0,1.5038127899169922
27.0,1.5038127899169922
28.0,1.5038127899169922
29.0,1.5038127899169922
30.0,1.5038127899169922
31.0,1.5038127899169922
32.0,1.5038127899169922
33.0,1.5038127899169922
34.0,1.5038127899169922
35.0,1.5038127899169922
36.0,1.5038127899169922
37.0,1.5038127899169922
38.0,1.5038127899169922
39.0,1.5038127899169922
40.0,1.5038127899169922
41.0,1.5038127899169922
42.0,1.5038127899169922
43.0,1.5038127899169922
44.0,1.5038127899169922
45.0,1.5038127899169922
46.0,1.5038127899169922
47.0,1.5038127899169922
48.0,1.5038127899169922
49.0,1.5038127899169922
50.0,1.5038127899169922
51.0,1.5038127899169922
52.0,1.5038127899169922
53.0,1.5038127899169922
54.0,1.5038127899169922
55.0,1.5038127899169922
56.0,1.5038127899169922
57.0,1.5038127899169922
58.0,1.5038127899169922
59.0,1.5038127899169922
60.0,1.5038127899169922
61.0,1.5038127899169922
62.0,1.5038127899169922
63.0,1.5038127899169922
64.0,1.5038127899169922
65.0,1.5038127899169922
66.0,1.5038127899169922
67.0,1.5038127899169922
68.0,1.5038127899169922
69.0,1.5038127899169922
70.0,1.5038127899169922
71.0,1.5038127899169922
72.0,1.5038127899169922
73.0,1.5038127899169922
74.0,1.5038127899169922
75.0,1.5038127899169922
76.0,1.5038127899169922
77.0,1.5038127899169922
78.0,1.5038127899169922
79.0,1.5038127899169922
80.0,1.5038127899169922
81.0,1.5038127899169922
82.0,1.5038127899169922
83.0,1.5038127899169922
84.0,1.5038127899169922
85.0,1.5038127899169922
86.0,1.5038127899169922
87.0,1.5038127899169922
88.0,1.5038127899169922
89.0,1.5038127899169922
90.0,1.5038127899169922
91.0,1.5038127899169922
92.0,1.5038127899169922
93.0,1.5038127899169922
94.0,1.5038127899169922
95.0,1.5038127899169922
96.0,1.5038127899169922
97.0,1.5038127899169922
98.0,1.5038127899169922
99.0,1.5038127899169922
100.0,1.5038127899169922
101.0,1.3478564023971558
102.0,1.3478564023971558
103.0,1.3478564023971558
104.0,1.3478564023971558
105.0,1.3478564023971558
106.0,1.3478564023971558
107.0,1.3478564023971558
108.0,1.3478564023971558
109.0,1.3478564023971558
110.0,1.3478564023971558
111.0,1.3478564023971558
112.0,1.3478564023971558
113.0,1.3478564023971558
114.0,1.3478564023971558
115.0,1.3478564023971558
116.0,1.3478564023971558
117.0,1.3478564023971558
118.0,1.3478564023971558
119.0,1.3478564023971558
120.0,1.3478564023971558
121.0,1.3478564023971558
122.0,1.3478564023971558
123.0,1.3478564023971558
124.0,1.3478564023971558
125.0,1.3478564023971558
126.0,1.3478564023971558
127.0,1.3478564023971558
128.0,1.3478564023971558
129.0,1.3478564023971558
130.0,1.3478564023971558
131.0,1.3478564023971558
132.0,1.3478564023971558
133.0,1.3478564023971558
134.0,1.3478564023971558
135.0,1.3478564023971558
136.0,1.3478564023971558
137.0,1.3478564023971558
138.0,1.3478564023971558
139.0,1.3478564023971558
140.0,1.3478564023971558
141.0,1.3478564023971558
142.0,1.3478564023971558
143.0,1.3478564023971558
144.0,1.3478564023971558
145.0,1.3478564023971558
146.0,1.3478564023971558
147.0,1.3478564023971558
148.0,1.3478564023971558
149.0,1.3478564023971558
150.0,1.3478564023971558
151.0,1.3478564023971558
152.0,1.3478564023971558
153.0,1.3478564023971558
154.0,1.3478564023971558
155.0,1.3478564023971558
156.0,1.3478564023971558
157.0,1.3478564023971558
158.0,1.3478564023971558
159.0,1.3478564023971558
160.0,1.3478564023971558
161.0,1.3478564023971558
162.0,1.3478564023971558
163.0,1.3478564023971558
164.0,1.3478564023971558
165.0,1.3478564023971558
166.0,1.3478564023971558
167.0,1.3478564023971558
168.0,1.3478564023971558
169.0,1.3478564023971558
170.0,1.3478564023971558
171.0,1.3478564023971558
172.0,1.3478564023971558
173.0,1.3478564023971558
174.0,1.3478564023971558
175.0,1.3478564023971558
176.0,1.3478564023971558
177.0,1.3478564023971558
178.0,1.3478564023971558
179.0,1.3478564023971558
180.0,1.3478564023971558
181.0,1.3478564023971558
182.0,1.3478564023971558
183.0,1.3478564023971558
184.0,1.3478564023971558
185.0,1.3478564023971558
186.0,1.3478564023971558
187.0,1.3478564023971558
188.0,1.3478564023971558
189.0,1.3478564023971558
190.0,1.3478564023971558
191.0,1.3478564023971558
192.0,1.3478564023971558
193.0,1.3478564023971558
194.0,1.3478564023971558
195.0,1.3478564023971558
196.0,1.3478564023971558
197.0,1.3478564023971558
198.0,1.3478564023971558
199.0,1.3478564023971558
200.0,1.3478564023971558
201.0,1.3478564023971558
202.0,1.660546064376831
203.0,1.660546064376831
204.0,1.660546064376831
205.0,1.660546064376831
206.0,1.660546064376831
207.0,1.660546064376831
208.0,1.660546064376831
209.0,1.660546064376831
210.0,1.660546064376831
211.0,1.660546064376831
212.0,1.660546064376831
213.0,1.660546064376831
214.0,1.660546064376831
215.0,1.660546064376831
216.0,1.660546064376831
217.0,1.660546064376831
218.0,1.660546064376831
219.0,1.660546064376831
220.0,1.660546064376831
221.0,1.660546064376831
222.0,1.660546064376831
223.0,1.660546064376831
224.0,1.660546064376831
225.0,1.660546064376831
226.0,1.660546064376831
227.0,1.660546064376831
228.0,1.660546064376831
229.0,1.660546064376831
230.0,1.660546064376831
231.0,1.660546064376831
232.0,1.660546064376831
233.0,1.660546064376831
234.0,1.660546064376831
235.0,1.660546064376831
236.0,1.660546064376831
237.0,1.660546064376831
238.0,1.660546064376831
239.0,1.660546064376831
240.0,1.660546064376831
241.0,1.660546064376831
242.0,1.660546064376831
243.0,1.660546064376831
244.0,1.660546064376831
245.0,1.660546064376831
246.0,1.660546064376831
247.0,1.660546064376831
248.0,1.660546064376831
249.0,1.660546064376831
250.0,1.660546064376831
251.0,1.660546064376831
252.0,1.660546064376831
253.0,1.660546064376831
254.0,1.660546064376831
255.0,1.660546064376831
256.0,1.660546064376831
257.0,1.660546064376831
258.0,1.660546064376831
259.0,1.660546064376831
260.0,1.660546064376831
261.0,1.660546064376831
262.0,1.660546064376831
263.0,1.660546064376831
264.0,1.660546064376831
265.0,1.660546064376831
266.0,1.660546064376831
267.0,1.660546064376831
268.0,1.660546064376831
269.0,1.660546064376831
270.0,1.660546064376831
271.0,1.660546064376831
