t,i
0.00000000,5.007
0.00000500,4.976
0.00001000,4.949
0.00001500,4.928
0.00002000,4.917
0.00002500,4.921
0.00003000,4.926
0.00003500,4.931
0.00004000,4.923
0.00004500,4.917
0.00005000,4.896
0.00005500,4.867
0.00006000,4.834
0.00006500,4.809
0.00007000,4.783
0.00007500,4.767
0.00008000,4.752
0.00008500,4.740
0.00009000,4.736
0.00009500,4.733
0.00010000,4.738
0.00010500,4.731
0.00011000,4.731
0.00011500,4.714
0.00012000,4.702
0.00012500,4.667
0.00013000,4.630
0.00013500,4.595
0.00014000,4.570
0.00014500,4.542
0.00015000,4.537
0.00015500,4.522
0.00016000,4.519
0.00016500,4.516
0.00017000,4.498
0.00017500,4.495
0.00018000,4.485
0.00018500,4.472
0.00019000,4.458
0.00019500,4.437
0.00020000,4.418
0.00020500,4.389
0.00021000,4.358
0.00021500,4.337
0.00022000,4.319
0.00022500,4.308
0.00023000,4.306
0.00023500,4.310
0.00024000,4.308
0.00024500,4.306
0.00025000,4.302
0.00025500,4.276
0.00026000,4.253
0.00026500,4.232
0.00027000,4.208
0.00027500,4.187
0.00028000,4.178
0.00028500,4.163
0.00029000,4.154
0.00029500,4.137
0.00030000,4.134
0.00030500,4.129
0.00031000,4.123
0.00031500,4.121
0.00032000,4.104
0.00032500,4.092
0.00033000,4.063
0.00033500,4.033
0.00034000,4.004
0.00034500,3.973
0.00035000,3.967
0.00035500,3.959
0.00036000,3.960
0.00036500,3.964
0.00037000,3.962
0.00037500,3.959
0.00038000,3.943
0.00038500,3.920
0.00039000,3.906
0.00039500,3.880
0.00040000,3.857
0.00040500,3.833
0.00041000,3.815
0.00041500,3.793
0.00042000,3.770
0.00042500,3.772
0.00043000,3.769
0.00043500,3.769
0.00044000,3.774
0.00044500,3.780
0.00045000,3.772
0.00045500,3.749
0.00046000,3.721
0.00046500,3.685
0.00047000,3.656
0.00047500,3.640
0.00048000,3.616
0.00048500,3.609
0.00049000,3.606
0.00049500,3.603
0.00050000,3.595
0.00050500,3.587
0.00051000,3.582
0.00051500,3.574
0.00052000,3.561
0.00052500,3.537
0.00053000,3.511
0.00053500,3.481
0.00054000,3.455
0.00054500,3.426
0.00055000,3.407
0.00055500,3.399
0.00056000,3.387
0.00056500,3.384
0.00057000,3.382
0.00057500,3.370
0.00058000,3.360
0.00058500,3.347
0.00059000,3.339
0.00059500,3.313
0.00060000,3.302
0.00060500,3.286
0.00061000,3.273
0.00061500,3.258
0.00062000,3.244
0.00062500,3.236
0.00063000,3.233
0.00063500,3.236
0.00064000,3.236
0.00064500,3.236
0.00065000,3.231
0.00065500,3.213
0.00066000,3.191
0.00066500,3.157
0.00067000,3.125
0.00067500,3.099
0.00068000,3.085
0.00068500,3.075
0.00069000,3.067
0.00069500,3.059
