t,i
0.00000000,8.308
0.00000500,8.725
0.00001000,8.582
0.00001500,8.022
0.00002000,7.855
0.00002500,8.310
0.00003000,8.738
0.00003500,8.582
0.00004000,8.035
0.00004500,7.879
0.00005000,8.329
0.00005500,8.733
0.00006000,8.603
0.00006500,8.057
0.00007000,7.904
0.00007500,8.360
0.00008000,8.808
0.00008500,8.658
0.00009000,8.109
0.00009500,7.941
0.00010000,8.383
0.00010500,8.772
0.00011000,8.603
0.00011500,8.059
0.00012000,7.922
0.00012500,8.381
0.00013000,8.808
0.00013500,8.676
0.00014000,8.188
0.00014500,8.080
0.00015000,8.524
0.00015500,8.931
0.00016000,8.785
0.00016500,8.239
0.00017000,8.072
0.00017500,8.511
0.00018000,8.911
0.00018500,8.759
0.00019000,8.217
0.00019500,8.083
0.00020000,8.542
0.00020500,8.936
0.00021000,8.759
0.00021500,8.241
0.00022000,8.146
0.00022500,8.584
0.00023000,8.956
0.00023500,8.799
0.00024000,8.294
0.00024500,8.143
0.00025000,8.550
0.00025500,8.935
0.00026000,8.801
0.00026500,8.305
0.00027000,8.188
0.00027500,8.645
0.00028000,9.035
0.00028500,8.853
0.00029000,8.329
0.00029500,8.223
0.00030000,8.648
0.00030500,8.993
0.00031000,8.822
0.00031500,8.333
0.00032000,8.223
0.00032500,8.619
0.00033000,8.962
0.00033500,8.835
0.00034000,8.383
0.00034500,8.265
0.00035000,8.698
0.00035500,9.084
0.00036000,8.938
0.00036500,8.437
0.00037000,8.321
0.00037500,8.746
0.00038000,9.099
0.00038500,8.925
0.00039000,8.423
0.00039500,8.310
0.00040000,8.724
0.00040500,9.057
0.00041000,8.888
0.00041500,8.402
0.00042000,8.315
0.00042500,8.743
0.00043000,9.094
0.00043500,8.965
0.00044000,8.515
0.00044500,8.434
0.00045000,8.837
0.00045500,9.181
0.00046000,9.026
0.00046500,8.532
0.00047000,8.410
0.00047500,8.804
0.00048000,9.133
0.00048500,8.960
0.00049000,8.489
0.00049500,8.421
0.00050000,8.856
0.00050500,9.192
0.00051000,9.038
0.00051500,8.608
0.00052000,8.545
0.00052500,8.923
0.00053000,9.192
0.00053500,9.031
0.00054000,8.603
