# Time (seconds),Current,Speed
3.33E-05,35,0
9.996666666666667E-05,35,0
0.00016663333333333334,35,0
0.0002333,35,0
0.0002999666666666667,35,0
0.00036663333333333337,35,0
0.0004333,35,0
0.0004999666666666667,35,0
0.0005666333333333334,35,0
0.0006333,35,0
0.0006999666666666667,35,0
0.0007666333333333333,35,0
0.0008333,35,0
0.0008999666666666667,35,0
0.0009666333333333333,35,0
0.0010333,35,0
0.0010999666666666667,35,0
0.0011666333333333334,35,0
0.0012333,35,0
0.0012999666666666668,35,0
0.0013666333333333335,35,0
0.0014333,35,0
0.0014999666666666667,35,0
0.0015666333333333334,35,0
0.0016333,35,0
0.0016999666666666668,35,0
0.0017666333333333335,35,0
0.0018333000000000002,35,0
0.0018999666666666666,35,0
0.0019666333333333333,35,0
0.0020333,35,0
0.0020999666666666667,35,0
0.0021666333333333334,35,0
0.0022333,35,0
0.002299966666666667,35,0
0.0023666333333333335,35,0
0.0024333000000000002,35,0
0.002499966666666667,35,0
0.0025666333333333336,35,0
0.0026333000000000003,35,0
0.002699966666666667,35,0
0.0027666333333333333,35,0
0.0028333,35,0
0.0028999666666666667,35,0
0.0029666333333333334,35,0
0.0030333,35,0
0.0030999666666666668,35,0
0.0031666333333333335,35,0
0.0032333,35,0
0.003299966666666667,35,0
0.0033666333333333335,35,0
0.0034333000000000002,35,0
0.003499966666666667,35,0
0.0035666333333333336,35,0
0.0036333000000000003,35,0
0.003699966666666667,35,0
0.0037666333333333333,35,0
0.0038333,35,0
0.0038999666666666667,35,0
0.003966633333333334,35,0
0.0040333,35,0
0.004099966666666667,35,0
0.0041666333333333335,35,0
0.004233300000000001,35,0
0.004299966666666667,35,0
0.004366633333333333,35,0
0.0044333,35,0
0.0044999666666666665,35,0
0.004566633333333334,35,0
0.0046333,35,0
0.004699966666666667,35,0
0.004766633333333333,35,0
0.0048333000000000004,35,0
0.004899966666666667,35,0
0.004966633333333334,35,0
0.0050333,35,0
0.005099966666666667,35,0
0.0051666333333333335,35,0
0.005233300000000001,35,0
0.005299966666666667,35,0
0.005366633333333334,35,0
0.0054333,35,0
0.0054999666666666665,35,0
0.005566633333333334,35,0
0.0056333,35,0
0.005699966666666667,35,0
0.005766633333333333,35,0
0.0058333000000000005,35,0
0.005899966666666667,35,0
0.005966633333333334,35,0
0.0060333,35,0
0.006099966666666667,35,0
0.0061666333333333335,35,0
0.006233300000000001,35,0
0.006299966666666667,35,0
0.006366633333333334,35,0
0.0064333,35,0
0.0064999666666666666,35,0
0.006566633333333334,35,0
0.0066333,35,0
0.006699966666666667,35,0
0.006766633333333333,35,0
0.0068333000000000005,35,0
0.006899966666666667,35,0
0.006966633333333334,35,0
0.0070333,35,0
0.007099966666666667,35,0
0.0071666333333333335,35,0
0.007233300000000001,35,0
0.007299966666666667,35,0
0.007366633333333334,35,0
0.0074333,35,0
0.007499966666666667,35,0
0.007566633333333334,35,0
0.0076333,35,0
0.007699966666666667,35,0
0.007766633333333333,35,0
0.007833300000000001,35,0
