t,i
0.00000000,3.201
0.00000500,3.188
0.00001000,3.210
0.00001500,3.191
0.00002000,3.143
0.00002500,3.102
0.00003000,3.017
0.00003500,2.956
0.00004000,2.946
0.00004500,2.932
0.00005000,2.898
0.00005500,2.920
0.00006000,2.924
0.00006500,2.887
0.00007000,2.858
0.00007500,2.827
0.00008000,2.763
0.00008500,2.718
0.00009000,2.676
0.00009500,2.648
0.00010000,2.647
0.00010500,2.650
0.00011000,2.613
0.00011500,2.613
0.00012000,2.615
0.00012500,2.553
0.00013000,2.503
0.00013500,2.484
0.00014000,2.425
0.00014500,2.378
0.00015000,2.371
0.00015500,2.352
0.00016000,2.322
0.00016500,2.322
0.00017000,2.301
0.00017500,2.275
0.00018000,2.260
0.00018500,2.210
0.00019000,2.140
0.00019500,2.116
0.00020000,2.090
0.00020500,2.025
0.00021000,2.009
0.00021500,2.025
0.00022000,1.996
0.00022500,1.975
0.00023000,1.955
0.00023500,1.905
0.00024000,1.856
0.00024500,1.808
0.00025000,1.744
0.00025500,1.729
0.00026000,1.729
0.00026500,1.692
0.00027000,1.674
0.00027500,1.694
0.00028000,1.665
0.00028500,1.618
0.00029000,1.587
0.00029500,1.546
0.00030000,1.488
0.00030500,1.468
0.00031000,1.431
0.00031500,1.407
0.00032000,1.425
0.00032500,1.410
0.00033000,1.377
0.00033500,1.383
0.00034000,1.357
0.00034500,1.288
0.00035000,1.248
0.00035500,1.237
0.00036000,1.191
0.00036500,1.177
0.00037000,1.191
0.00037500,1.191
0.00038000,1.195
0.00038500,1.195
0.00039000,1.158
0.00039500,1.121
0.00040000,1.097
0.00040500,1.042
0.00041000,1.016
0.00041500,1.037
0.00042000,1.027
0.00042500,1.013
0.00043000,1.031
0.00043500,1.014
0.00044000,0.974
0.00044500,0.953
0.00045000,0.921
0.00045500,0.886
0.00046000,0.874
0.00046500,0.861
0.00047000,0.828
0.00047500,0.836
0.00048000,0.826
0.00048500,0.791
0.00049000,0.786
0.00049500,0.784
0.00050000,0.729
0.00050500,0.697
0.00051000,0.683
0.00051500,0.644
0.00052000,0.606
0.00052500,0.601
0.00053000,0.586
0.00053500,0.589
0.00054000,0.580
0.00054500,0.544
0.00055000,0.522
0.00055500,0.498
0.00056000,0.443
0.00056500,0.408
0.00057000,0.404
0.00057500,0.382
0.00058000,0.350
0.00058500,0.364
0.00059000,0.359
0.00059500,0.325
0.00060000,0.300
0.00060500,0.250
0.00061000,0.211
0.00061500,0.213
0.00062000,0.187
0.00062500,0.132
0.00063000,0.140
0.00063500,0.161
0.00064000,0.097
0.00064500,0.058
0.00065000,0.069
0.00065500,0.042
0.00066000,-0.017
0.00066500,-0.035
0.00067000,-0.043
0.00067500,-0.067
0.00068000,-0.108
0.00068500,-0.135
0.00069000,-0.130
0.00069500,-0.143
0.00070000,-0.188
0.00070500,-0.217
0.00071000,-0.206
0.00071500,-0.270
0.00072000,-0.322
0.00072500,-0.327
0.00073000,-0.359
0.00073500,-0.396
0.00074000,-0.397
0.00074500,-0.409
0.00075000,-0.451
0.00075500,-0.463
0.00076000,-0.494
0.00076500,-0.550
0.00077000,-0.586
0.00077500,-0.602
0.00078000,-0.639
0.00078500,-0.655
0.00079000,-0.655
0.00079500,-0.694
0.00080000,-0.724
0.00080500,-0.740
0.00081000,-0.781
0.00081500,-0.806
