Time(Seconds), RemainingCapacity(Ah) 
0.0,1.695417881011963
1.0,1.695417881011963
2.0,1.695417881011963
3.0,1.695417881011963
4.0,1.695417881011963
5.0,1.695417881011963
6.0,1.695417881011963
7.0,1.695417881011963
8.0,1.695417881011963
9.0,1.695417881011963
10.0,1.695417881011963
11.0,1.695417881011963
12.0,1.695417881011963
13.0,1.695417881011963
14.0,1.695417881011963
15.0,1.695417881011963
16.0,1.695417881011963
17.0,1.695417881011963
18.0,1.695417881011963
19.0,1.695417881011963
20.0,1.695417881011963
21.0,1.695417881011963
22.0,1.695417881011963
23.0,1.695417881011963
24.0,1.695417881011963
25.0,1.695417881011963
26.0,1.695417881011963
27.0,1.695417881011963
28.0,1.695417881011963
29.0,1.695417881011963
30.0,1.695417881011963
31.0,1.695417881011963
32.0,1.695417881011963
33.0,1.695417881011963
34.0,1.695417881011963
35.0,1.695417881011963
36.0,1.695417881011963
37.0,1.695417881011963
38.0,1.695417881011963
39.0,1.695417881011963
40.0,1.695417881011963
41.0,1.695417881011963
42.0,1.695417881011963
43.0,1.695417881011963
44.0,1.695417881011963
45.0,1.695417881011963
46.0,1.695417881011963
47.0,1.695417881011963
48.0,1.695417881011963
49.0,1.695417881011963
50.0,1.695417881011963
51.0,1.695417881011963
52.0,1.695417881011963
53.0,1.695417881011963
54.0,1.695417881011963
55.0,1.695417881011963
56.0,1.695417881011963
57.0,1.695417881011963
58.0,1.695417881011963
59.0,1.695417881011963
60.0,1.695417881011963
61.0,1.695417881011963
62.0,1.695417881011963
63.0,1.695417881011963
64.0,1.695417881011963
65.0,1.695417881011963
66.0,1.695417881011963
67.0,1.695417881011963
68.0,1.695417881011963
69.0,1.695417881011963
70.0,1.695417881011963
71.0,1.695417881011963
72.0,1.695417881011963
73.0,1.695417881011963
74.0,1.695417881011963
75.0,1.695417881011963
76.0,1.695417881011963
77.0,1.695417881011963
78.0,1.695417881011963
79.0,1.695417881011963
80.0,1.695417881011963
81.0,1.695417881011963
82.0,1.695417881011963
83.0,1.695417881011963
84.0,1.695417881011963
85.0,1.695417881011963
86.0,1.695417881011963
87.0,1.695417881011963
88.0,1.695417881011963
89.0,1.695417881011963
90.0,1.695417881011963
91.0,1.695417881011963
92.0,1.695417881011963
93.0,1.695417881011963
94.0,1.695417881011963
95.0,1.695417881011963
96.0,1.695417881011963
97.0,1.695417881011963
98.0,1.695417881011963
99.0,1.695417881011963
100.0,1.695417881011963
101.0,1.6608422994613647
102.0,1.6608422994613647
103.0,1.6608422994613647
104.0,1.6608422994613647
105.0,1.6608422994613647
106.0,1.6608422994613647
107.0,1.6608422994613647
108.0,1.6608422994613647
109.0,1.6608422994613647
110.0,1.6608422994613647
111.0,1.6608422994613647
112.0,1.6608422994613647
113.0,1.6608422994613647
114.0,1.6608422994613647
115.0,1.6608422994613647
116.0,1.6608422994613647
117.0,1.6608422994613647
118.0,1.6608422994613647
119.0,1.6608422994613647
120.0,1.6608422994613647
121.0,1.6608422994613647
122.0,1.6608422994613647
123.0,1.6608422994613647
124.0,1.6608422994613647
125.0,1.6608422994613647
126.0,1.6608422994613647
127.0,1.6608422994613647
128.0,1.6608422994613647
129.0,1.6608422994613647
130.0,1.6608422994613647
131.0,1.6608422994613647
132.0,1.6608422994613647
133.0,1.6608422994613647
134.0,1.6608422994613647
135.0,1.6608422994613647
136.0,1.6608422994613647
137.0,1.6608422994613647
138.0,1.6608422994613647
139.0,1.6608422994613647
140.0,1.6608422994613647
141.0,1.6608422994613647
142.0,1.6608422994613647
143.0,1.6608422994613647
144.0,1.6608422994613647
145.0,1.6608422994613647
146.0,1.6608422994613647
147.0,1.6608422994613647
148.0,1.6608422994613647
149.0,1.6608422994613647
150.0,1.6608422994613647
151.0,1.6608422994613647
152.0,1.6608422994613647
153.0,1.6608422994613647
154.0,1.6608422994613647
155.0,1.6608422994613647
156.0,1.6608422994613647
157.0,1.6608422994613647
158.0,1.6608422994613647
159.0,1.6608422994613647
160.0,1.6608422994613647
161.0,1.6608422994613647
162.0,1.6608422994613647
163.0,1.6608422994613647
164.0,1.6608422994613647
165.0,1.6608422994613647
166.0,1.6608422994613647
167.0,1.6608422994613647
168.0,1.6608422994613647
169.0,1.6608422994613647
170.0,1.6608422994613647
171.0,1.6608422994613647
172.0,1.6608422994613647
173.0,1.6608422994613647
174.0,1.6608422994613647
175.0,1.6608422994613647
176.0,1.6608422994613647
177.0,1.6608422994613647
178.0,1.6608422994613647
179.0,1.6608422994613647
180.0,1.6608422994613647
181.0,1.6608422994613647
182.0,1.6608422994613647
183.0,1.6608422994613647
184.0,1.6608422994613647
185.0,1.6608422994613647
186.0,1.6608422994613647
187.0,1.6608422994613647
188.0,1.6608422994613647
189.0,1.6608422994613647
190.0,1.6608422994613647
191.0,1.6608422994613647
192.0,1.6608422994613647
193.0,1.6608422994613647
194.0,1.6608422994613647
195.0,1.6608422994613647
196.0,1.6608422994613647
197.0,1.6608422994613647
198.0,1.6608422994613647
199.0,1.6608422994613647
200.0,1.6608422994613647
201.0,1.6608422994613647
202.0,1.737391710281372
203.0,1.737391710281372
204.0,1.737391710281372
205.0,1.737391710281372
206.0,1.737391710281372
207.0,1.737391710281372
208.0,1.737391710281372
209.0,1.737391710281372
210.0,1.737391710281372
211.0,1.737391710281372
212.0,1.737391710281372
213.0,1.737391710281372
214.0,1.737391710281372
215.0,1.737391710281372
216.0,1.737391710281372
217.0,1.737391710281372
218.0,1.737391710281372
219.0,1.737391710281372
220.0,1.737391710281372
221.0,1.737391710281372
222.0,1.737391710281372
223.0,1.737391710281372
224.0,1.737391710281372
225.0,1.737391710281372
226.0,1.737391710281372
227.0,1.737391710281372
228.0,1.737391710281372
229.0,1.737391710281372
230.0,1.737391710281372
231.0,1.737391710281372
232.0,1.737391710281372
233.0,1.737391710281372
234.0,1.737391710281372
235.0,1.737391710281372
236.0,1.737391710281372
237.0,1.737391710281372
238.0,1.737391710281372
239.0,1.737391710281372
240.0,1.737391710281372
241.0,1.737391710281372
242.0,1.737391710281372
243.0,1.737391710281372
244.0,1.737391710281372
245.0,1.737391710281372
246.0,1.737391710281372
247.0,1.737391710281372
248.0,1.737391710281372
249.0,1.737391710281372
250.0,1.737391710281372
251.0,1.737391710281372
252.0,1.737391710281372
253.0,1.737391710281372
254.0,1.737391710281372
255.0,1.737391710281372
256.0,1.737391710281372
257.0,1.737391710281372
258.0,1.737391710281372
259.0,1.737391710281372
260.0,1.737391710281372
261.0,1.737391710281372
262.0,1.737391710281372
263.0,1.737391710281372
264.0,1.737391710281372
265.0,1.737391710281372
266.0,1.737391710281372
267.0,1.737391710281372
268.0,1.737391710281372
269.0,1.737391710281372
270.0,1.737391710281372
271.0,1.737391710281372
272.0,1.737391710281372
273.0,1.737391710281372
274.0,1.737391710281372
275.0,1.737391710281372
276.0,1.737391710281372
277.0,1.737391710281372
278.0,1.737391710281372
279.0,1.737391710281372
280.0,1.737391710281372
281.0,1.737391710281372
282.0,1.737391710281372
283.0,1.737391710281372
284.0,1.737391710281372
285.0,1.737391710281372
286.0,1.737391710281372
287.0,1.737391710281372
288.0,1.737391710281372
289.0,1.737391710281372
290.0,1.737391710281372
291.0,1.737391710281372
292.0,1.737391710281372
293.0,1.737391710281372
294.0,1.737391710281372
295.0,1.737391710281372
296.0,1.737391710281372
297.0,1.737391710281372
298.0,1.737391710281372
299.0,1.737391710281372
300.0,1.737391710281372
301.0,1.737391710281372
302.0,1.737391710281372
303.0,1.7090507745742798
304.0,1.7090507745742798
305.0,1.7090507745742798
306.0,1.7090507745742798
307.0,1.7090507745742798
308.0,1.7090507745742798
309.0,1.7090507745742798
310.0,1.7090507745742798
311.0,1.7090507745742798
312.0,1.7090507745742798
313.0,1.7090507745742798
314.0,1.7090507745742798
315.0,1.7090507745742798
316.0,1.7090507745742798
317.0,1.7090507745742798
318.0,1.7090507745742798
319.0,1.7090507745742798
320.0,1.7090507745742798
321.0,1.7090507745742798
322.0,1.7090507745742798
323.0,1.7090507745742798
324.0,1.7090507745742798
325.0,1.7090507745742798
326.0,1.7090507745742798
327.0,1.7090507745742798
328.0,1.7090507745742798
329.0,1.7090507745742798
330.0,1.7090507745742798
331.0,1.7090507745742798
332.0,1.7090507745742798
333.0,1.7090507745742798
334.0,1.7090507745742798
335.0,1.7090507745742798
336.0,1.7090507745742798
337.0,1.7090507745742798
338.0,1.7090507745742798
339.0,1.7090507745742798
340.0,1.7090507745742798
341.0,1.7090507745742798
342.0,1.7090507745742798
343.0,1.7090507745742798
344.0,1.7090507745742798
345.0,1.7090507745742798
346.0,1.7090507745742798
347.0,1.7090507745742798
348.0,1.7090507745742798
349.0,1.7090507745742798
350.0,1.7090507745742798
351.0,1.7090507745742798
352.0,1.7090507745742798
353.0,1.7090507745742798
354.0,1.7090507745742798
355.0,1.7090507745742798
356.0,1.7090507745742798
357.0,1.7090507745742798
358.0,1.7090507745742798
359.0,1.7090507745742798
360.0,1.7090507745742798
361.0,1.7090507745742798
362.0,1.7090507745742798
363.0,1.7090507745742798
364.0,1.7090507745742798
365.0,1.7090507745742798
366.0,1.7090507745742798
367.0,1.7090507745742798
368.0,1.7090507745742798
369.0,1.7090507745742798
370.0,1.7090507745742798
371.0,1.7090507745742798
372.0,1.7090507745742798
373.0,1.7090507745742798
374.0,1.7090507745742798
375.0,1.7090507745742798
376.0,1.7090507745742798
377.0,1.7090507745742798
378.0,1.7090507745742798
379.0,1.7090507745742798
380.0,1.7090507745742798
381.0,1.7090507745742798
382.0,1.7090507745742798
383.0,1.7090507745742798
384.0,1.7090507745742798
385.0,1.7090507745742798
386.0,1.7090507745742798
387.0,1.7090507745742798
388.0,1.7090507745742798
389.0,1.7090507745742798
390.0,1.7090507745742798
391.0,1.7090507745742798
392.0,1.7090507745742798
393.0,1.7090507745742798
394.0,1.7090507745742798
395.0,1.7090507745742798
396.0,1.7090507745742798
397.0,1.7090507745742798
398.0,1.7090507745742798
399.0,1.7090507745742798
400.0,1.7090507745742798
401.0,1.7090507745742798
402.0,1.7090507745742798
403.0,1.7090507745742798
404.0,1.6240988969802856
405.0,1.6240988969802856
406.0,1.6240988969802856
407.0,1.6240988969802856
408.0,1.6240988969802856
409.0,1.6240988969802856
410.0,1.6240988969802856
411.0,1.6240988969802856
412.0,1.6240988969802856
413.0,1.6240988969802856
414.0,1.6240988969802856
415.0,1.6240988969802856
416.0,1.6240988969802856
417.0,1.6240988969802856
418.0,1.6240988969802856
419.0,1.6240988969802856
420.0,1.6240988969802856
421.0,1.6240988969802856
422.0,1.6240988969802856
423.0,1.6240988969802856
424.0,1.6240988969802856
425.0,1.6240988969802856
426.0,1.6240988969802856
427.0,1.6240988969802856
428.0,1.6240988969802856
429.0,1.6240988969802856
430.0,1.6240988969802856
431.0,1.6240988969802856
432.0,1.6240988969802856
433.0,1.6240988969802856
434.0,1.6240988969802856
435.0,1.6240988969802856
436.0,1.6240988969802856
437.0,1.6240988969802856
438.0,1.6240988969802856
439.0,1.6240988969802856
440.0,1.6240988969802856
441.0,1.6240988969802856
442.0,1.6240988969802856
443.0,1.6240988969802856
444.0,1.6240988969802856
445.0,1.6240988969802856
446.0,1.6240988969802856
447.0,1.6240988969802856
448.0,1.6240988969802856
449.0,1.6240988969802856
450.0,1.6240988969802856
451.0,1.6240988969802856
452.0,1.6240988969802856
453.0,1.6240988969802856
454.0,1.6240988969802856
455.0,1.6240988969802856
456.0,1.6240988969802856
457.0,1.6240988969802856
458.0,1.6240988969802856
459.0,1.6240988969802856
460.0,1.6240988969802856
461.0,1.6240988969802856
462.0,1.6240988969802856
463.0,1.6240988969802856
464.0,1.6240988969802856
465.0,1.6240988969802856
466.0,1.6240988969802856
467.0,1.6240988969802856
468.0,1.6240988969802856
469.0,1.6240988969802856
470.0,1.6240988969802856
471.0,1.6240988969802856
472.0,1.6240988969802856
473.0,1.6240988969802856
474.0,1.6240988969802856
475.0,1.6240988969802856
476.0,1.6240988969802856
477.0,1.6240988969802856
478.0,1.6240988969802856
479.0,1.6240988969802856
480.0,1.6240988969802856
481.0,1.6240988969802856
482.0,1.6240988969802856
483.0,1.6240988969802856
484.0,1.6240988969802856
485.0,1.6240988969802856
486.0,1.6240988969802856
487.0,1.6240988969802856
488.0,1.6240988969802856
489.0,1.6240988969802856
490.0,1.6240988969802856
491.0,1.6240988969802856
492.0,1.6240988969802856
493.0,1.6240988969802856
494.0,1.6240988969802856
495.0,1.6240988969802856
496.0,1.6240988969802856
497.0,1.6240988969802856
498.0,1.6240988969802856
499.0,1.6240988969802856
500.0,1.6240988969802856
501.0,1.6240988969802856
502.0,1.6240988969802856
503.0,1.6240988969802856
504.0,1.6240988969802856
505.0,1.6064778566360474
506.0,1.6064778566360474
507.0,1.6064778566360474
508.0,1.6064778566360474
509.0,1.6064778566360474
510.0,1.6064778566360474
511.0,1.6064778566360474
512.0,1.6064778566360474
513.0,1.6064778566360474
514.0,1.6064778566360474
515.0,1.6064778566360474
516.0,1.6064778566360474
517.0,1.6064778566360474
518.0,1.6064778566360474
519.0,1.6064778566360474
520.0,1.6064778566360474
521.0,1.6064778566360474
522.0,1.6064778566360474
523.0,1.6064778566360474
524.0,1.6064778566360474
525.0,1.6064778566360474
526.0,1.6064778566360474
527.0,1.6064778566360474
528.0,1.6064778566360474
529.0,1.6064778566360474
530.0,1.6064778566360474
531.0,1.6064778566360474
532.0,1.6064778566360474
533.0,1.6064778566360474
534.0,1.6064778566360474
535.0,1.6064778566360474
536.0,1.6064778566360474
537.0,1.6064778566360474
538.0,1.6064778566360474
539.0,1.6064778566360474
540.0,1.6064778566360474
541.0,1.6064778566360474
542.0,1.6064778566360474
543.0,1.6064778566360474
544.0,1.6064778566360474
545.0,1.6064778566360474
546.0,1.6064778566360474
547.0,1.6064778566360474
548.0,1.6064778566360474
549.0,1.6064778566360474
550.0,1.6064778566360474
551.0,1.6064778566360474
552.0,1.6064778566360474
553.0,1.6064778566360474
554.0,1.6064778566360474
555.0,1.6064778566360474
556.0,1.6064778566360474
557.0,1.6064778566360474
558.0,1.6064778566360474
559.0,1.6064778566360474
560.0,1.6064778566360474
561.0,1.6064778566360474
562.0,1.6064778566360474
563.0,1.6064778566360474
564.0,1.6064778566360474
565.0,1.6064778566360474
566.0,1.6064778566360474
567.0,1.6064778566360474
568.0,1.6064778566360474
569.0,1.6064778566360474
570.0,1.6064778566360474
571.0,1.6064778566360474
572.0,1.6064778566360474
573.0,1.6064778566360474
574.0,1.6064778566360474
575.0,1.6064778566360474
576.0,1.6064778566360474
577.0,1.6064778566360474
578.0,1.6064778566360474
579.0,1.6064778566360474
580.0,1.6064778566360474
581.0,1.6064778566360474
582.0,1.6064778566360474
583.0,1.6064778566360474
584.0,1.6064778566360474
585.0,1.6064778566360474
586.0,1.6064778566360474
587.0,1.6064778566360474
588.0,1.6064778566360474
589.0,1.6064778566360474
590.0,1.6064778566360474
591.0,1.6064778566360474
592.0,1.6064778566360474
593.0,1.6064778566360474
594.0,1.6064778566360474
595.0,1.6064778566360474
596.0,1.6064778566360474
597.0,1.6064778566360474
598.0,1.6064778566360474
599.0,1.6064778566360474
600.0,1.6064778566360474
601.0,1.6064778566360474
602.0,1.6064778566360474
603.0,1.6064778566360474
604.0,1.6064778566360474
605.0,1.6064778566360474
606.0,1.5577585697174072
607.0,1.5577585697174072
608.0,1.5577585697174072
609.0,1.5577585697174072
610.0,1.5577585697174072
611.0,1.5577585697174072
612.0,1.5577585697174072
613.0,1.5577585697174072
614.0,1.5577585697174072
615.0,1.5577585697174072
616.0,1.5577585697174072
617.0,1.5577585697174072
618.0,1.5577585697174072
619.0,1.5577585697174072
620.0,1.5577585697174072
621.0,1.5577585697174072
622.0,1.5577585697174072
623.0,1.5577585697174072
624.0,1.5577585697174072
625.0,1.5577585697174072
626.0,1.5577585697174072
627.0,1.5577585697174072
628.0,1.5577585697174072
629.0,1.5577585697174072
630.0,1.5577585697174072
631.0,1.5577585697174072
632.0,1.5577585697174072
633.0,1.5577585697174072
634.0,1.5577585697174072
635.0,1.5577585697174072
636.0,1.5577585697174072
637.0,1.5577585697174072
638.0,1.5577585697174072
639.0,1.5577585697174072
640.0,1.5577585697174072
641.0,1.5577585697174072
642.0,1.5577585697174072
643.0,1.5577585697174072
644.0,1.5577585697174072
645.0,1.5577585697174072
646.0,1.5577585697174072
647.0,1.5577585697174072
648.0,1.5577585697174072
649.0,1.5577585697174072
650.0,1.5577585697174072
651.0,1.5577585697174072
652.0,1.5577585697174072
653.0,1.5577585697174072
654.0,1.5577585697174072
655.0,1.5577585697174072
656.0,1.5577585697174072
657.0,1.5577585697174072
658.0,1.5577585697174072
659.0,1.5577585697174072
660.0,1.5577585697174072
661.0,1.5577585697174072
662.0,1.5577585697174072
663.0,1.5577585697174072
664.0,1.5577585697174072
665.0,1.5577585697174072
666.0,1.5577585697174072
667.0,1.5577585697174072
668.0,1.5577585697174072
669.0,1.5577585697174072
670.0,1.5577585697174072
671.0,1.5577585697174072
672.0,1.5577585697174072
673.0,1.5577585697174072
674.0,1.5577585697174072
675.0,1.5577585697174072
676.0,1.5577585697174072
677.0,1.5577585697174072
678.0,1.5577585697174072
679.0,1.5577585697174072
680.0,1.5577585697174072
681.0,1.5577585697174072
682.0,1.5577585697174072
683.0,1.5577585697174072
684.0,1.5577585697174072
685.0,1.5577585697174072
686.0,1.5577585697174072
687.0,1.5577585697174072
688.0,1.5577585697174072
689.0,1.5577585697174072
690.0,1.5577585697174072
691.0,1.5577585697174072
692.0,1.5577585697174072
693.0,1.5577585697174072
694.0,1.5577585697174072
695.0,1.5577585697174072
696.0,1.5577585697174072
697.0,1.5577585697174072
698.0,1.5577585697174072
699.0,1.5577585697174072
700.0,1.5577585697174072
701.0,1.5577585697174072
702.0,1.5577585697174072
703.0,1.5577585697174072
704.0,1.5577585697174072
705.0,1.5577585697174072
706.0,1.5577585697174072
707.0,1.7769242525100708
708.0,1.7769242525100708
709.0,1.7769242525100708
710.0,1.7769242525100708
711.0,1.7769242525100708
712.0,1.7769242525100708
713.0,1.7769242525100708
714.0,1.7769242525100708
715.0,1.7769242525100708
716.0,1.7769242525100708
717.0,1.7769242525100708
718.0,1.7769242525100708
719.0,1.7769242525100708
720.0,1.7769242525100708
721.0,1.7769242525100708
722.0,1.7769242525100708
723.0,1.7769242525100708
724.0,1.7769242525100708
725.0,1.7769242525100708
726.0,1.7769242525100708
727.0,1.7769242525100708
728.0,1.7769242525100708
729.0,1.7769242525100708
730.0,1.7769242525100708
731.0,1.7769242525100708
732.0,1.7769242525100708
733.0,1.7769242525100708
734.0,1.7769242525100708
735.0,1.7769242525100708
736.0,1.7769242525100708
737.0,1.7769242525100708
738.0,1.7769242525100708
739.0,1.7769242525100708
740.0,1.7769242525100708
741.0,1.7769242525100708
742.0,1.7769242525100708
743.0,1.7769242525100708
744.0,1.7769242525100708
745.0,1.7769242525100708
746.0,1.7769242525100708
747.0,1.7769242525100708
748.0,1.7769242525100708
749.0,1.7769242525100708
750.0,1.7769242525100708
751.0,1.7769242525100708
752.0,1.7769242525100708
753.0,1.7769242525100708
754.0,1.7769242525100708
755.0,1.7769242525100708
756.0,1.7769242525100708
757.0,1.7769242525100708
758.0,1.7769242525100708
759.0,1.7769242525100708
760.0,1.7769242525100708
761.0,1.7769242525100708
762.0,1.7769242525100708
763.0,1.7769242525100708
764.0,1.7769242525100708
765.0,1.7769242525100708
766.0,1.7769242525100708
767.0,1.7769242525100708
768.0,1.7769242525100708
769.0,1.7769242525100708
770.0,1.7769242525100708
771.0,1.7769242525100708
772.0,1.7769242525100708
773.0,1.7769242525100708
774.0,1.7769242525100708
775.0,1.7769242525100708
776.0,1.7769242525100708
777.0,1.7769242525100708
778.0,1.7769242525100708
779.0,1.7769242525100708
780.0,1.7769242525100708
781.0,1.7769242525100708
782.0,1.7769242525100708
783.0,1.7769242525100708
784.0,1.7769242525100708
785.0,1.7769242525100708
786.0,1.7769242525100708
787.0,1.7769242525100708
788.0,1.7769242525100708
789.0,1.7769242525100708
790.0,1.7769242525100708
791.0,1.7769242525100708
792.0,1.7769242525100708
793.0,1.7769242525100708
794.0,1.7769242525100708
795.0,1.7769242525100708
796.0,1.7769242525100708
797.0,1.7769242525100708
798.0,1.7769242525100708
799.0,1.7769242525100708
800.0,1.7769242525100708
801.0,1.7769242525100708
802.0,1.7769242525100708
803.0,1.7769242525100708
804.0,1.7769242525100708
805.0,1.7769242525100708
806.0,1.7769242525100708
807.0,1.7769242525100708
808.0,1.8305089473724363
809.0,1.8305089473724363
810.0,1.8305089473724363
811.0,1.8305089473724363
812.0,1.8305089473724363
813.0,1.8305089473724363
814.0,1.8305089473724363
815.0,1.8305089473724363
816.0,1.8305089473724363
817.0,1.8305089473724363
818.0,1.8305089473724363
819.0,1.8305089473724363
820.0,1.8305089473724363
821.0,1.8305089473724363
822.0,1.8305089473724363
823.0,1.8305089473724363
824.0,1.8305089473724363
825.0,1.8305089473724363
826.0,1.8305089473724363
827.0,1.8305089473724363
828.0,1.8305089473724363
829.0,1.8305089473724363
830.0,1.8305089473724363
831.0,1.8305089473724363
832.0,1.8305089473724363
833.0,1.8305089473724363
834.0,1.8305089473724363
835.0,1.8305089473724363
836.0,1.8305089473724363
837.0,1.8305089473724363
838.0,1.8305089473724363
839.0,1.8305089473724363
840.0,1.8305089473724363
841.0,1.8305089473724363
842.0,1.8305089473724363
843.0,1.8305089473724363
844.0,1.8305089473724363
845.0,1.8305089473724363
846.0,1.8305089473724363
847.0,1.8305089473724363
