t,i
0.00000000,8.286
0.00000500,8.082
0.00001000,7.745
0.00001500,7.737
0.00002000,8.046
0.00002500,8.233
0.00003000,8.044
0.00003500,7.702
0.00004000,7.726
0.00004500,8.064
0.00005000,8.270
0.00005500,8.094
0.00006000,7.760
0.00006500,7.753
0.00007000,8.048
0.00007500,8.262
0.00008000,8.093
0.00008500,7.737
0.00009000,7.708
0.00009500,8.024
0.00010000,8.230
0.00010500,8.073
0.00011000,7.710
0.00011500,7.705
0.00012000,8.030
0.00012500,8.234
0.00013000,8.080
0.00013500,7.729
0.00014000,7.703
0.00014500,8.040
0.00015000,8.288
0.00015500,8.152
0.00016000,7.805
0.00016500,7.763
0.00017000,8.075
0.00017500,8.312
0.00018000,8.154
0.00018500,7.772
0.00019000,7.714
0.00019500,8.046
0.00020000,8.280
0.00020500,8.107
0.00021000,7.735
0.00021500,7.687
0.00022000,8.019
0.00022500,8.244
0.00023000,8.072
0.00023500,7.716
0.00024000,7.665
0.00024500,7.972
0.00025000,8.188
0.00025500,8.027
0.00026000,7.652
0.00026500,7.618
0.00027000,7.995
0.00027500,8.236
0.00028000,8.065
0.00028500,7.702
0.00029000,7.692
0.00029500,8.070
0.00030000,8.333
0.00030500,8.201
0.00031000,7.843
0.00031500,7.809
0.00032000,8.186
0.00032500,8.447
0.00033000,8.247
0.00033500,7.822
0.00034000,7.793
0.00034500,8.107
0.00035000,8.297
0.00035500,8.094
0.00036000,7.679
0.00036500,7.655
0.00037000,8.007
0.00037500,8.263
0.00038000,8.072
0.00038500,7.697
0.00039000,7.711
0.00039500,8.090
0.00040000,8.352
0.00040500,8.127
0.00041000,7.714
0.00041500,7.706
0.00042000,8.091
0.00042500,8.313
0.00043000,8.088
0.00043500,7.682
0.00044000,7.719
0.00044500,8.117
0.00045000,8.358
0.00045500,8.154
0.00046000,7.742
0.00046500,7.732
0.00047000,8.130
0.00047500,8.360
0.00048000,8.120
0.00048500,7.718
0.00049000,7.745
0.00049500,8.149
0.00050000,8.386
0.00050500,8.152
0.00051000,7.735
0.00051500,7.742
0.00052000,8.102
0.00052500,8.286
0.00053000,8.053
0.00053500,7.644
0.00054000,7.647
0.00054500,8.027
0.00055000,8.278
0.00055500,8.082
0.00056000,7.682
0.00056500,7.698
0.00057000,8.119
0.00057500,8.381
0.00058000,8.157
0.00058500,7.739
0.00059000,7.753
0.00059500,8.149
0.00060000,8.374
0.00060500,8.136
0.00061000,7.729
0.00061500,7.734
0.00062000,8.120
0.00062500,8.354
0.00063000,8.154
0.00063500,7.758
0.00064000,7.774
0.00064500,8.170
0.00065000,8.432
0.00065500,8.215
0.00066000,7.777
0.00066500,7.763
0.00067000,8.127
0.00067500,8.346
0.00068000,8.115
0.00068500,7.698
0.00069000,7.713
0.00069500,8.117
0.00070000,8.374
0.00070500,8.173
0.00071000,7.769
0.00071500,7.780
0.00072000,8.164
0.00072500,8.395
0.00073000,8.160
0.00073500,7.734
0.00074000,7.694
0.00074500,8.049
0.00075000,8.283
0.00075500,8.065
0.00076000,7.658
0.00076500,7.669
0.00077000,8.120
0.00077500,8.408
0.00078000,8.212
0.00078500,7.803
0.00079000,7.779
0.00079500,8.146
0.00080000,8.381
0.00080500,8.130
0.00081000,7.689
0.00081500,7.679
0.00082000,8.056
0.00082500,8.292
0.00083000,8.090
0.00083500,7.703
0.00084000,7.698
0.00084500,8.101
0.00085000,8.392
0.00085500,8.199
0.00086000,7.787
0.00086500,7.777
0.00087000,8.154
0.00087500,8.421
0.00088000,8.197
0.00088500,7.763
0.00089000,7.731
0.00089500,8.110
0.00090000,8.360
0.00090500,8.138
0.00091000,7.711
0.00091500,7.668
0.00092000,8.064
0.00092500,8.326
0.00093000,8.102
0.00093500,7.708
0.00094000,7.721
0.00094500,8.110
0.00095000,8.378
0.00095500,8.194
0.00096000,7.793
0.00096500,7.768
0.00097000,8.170
0.00097500,8.457
0.00098000,8.201
0.00098500,7.769
0.00099000,7.751
0.00099500,8.128
0.00100000,8.362
0.00100500,8.146
0.00101000,7.764
0.00101500,7.780
0.00102000,8.175
0.00102500,8.426
0.00103000,8.233
0.00103500,7.856
0.00104000,7.811
0.00104500,8.157
0.00105000,8.407
0.00105500,8.167
0.00106000,7.724
0.00106500,7.711
0.00107000,8.082
0.00107500,8.292
0.00108000,8.056
0.00108500,7.702
0.00109000,7.735
0.00109500,8.130
0.00110000,8.379
0.00110500,8.239
0.00111000,7.911
0.00111500,7.877
0.00112000,8.217
0.00112500,8.482
0.00113000,8.284
0.00113500,7.842
0.00114000,7.779
0.00114500,8.098
0.00115000,8.349
0.00115500,8.091
0.00116000,7.679
0.00116500,7.718
0.00117000,8.120
0.00117500,8.379
0.00118000,8.183
0.00118500,7.835
0.00119000,7.850
0.00119500,8.181
0.00120000,8.373
0.00120500,8.151
0.00121000,7.760
0.00121500,7.753
0.00122000,8.114
0.00122500,8.336
0.00123000,8.146
0.00123500,7.787
0.00124000,7.771
0.00124500,8.112
0.00125000,8.326
0.00125500,8.148
0.00126000,7.755
0.00126500,7.743
0.00127000,8.112
0.00127500,8.328
0.00128000,8.106
0.00128500,7.726
0.00129000,7.714
0.00129500,8.082
0.00130000,8.307
0.00130500,8.125
0.00131000,7.734
0.00131500,7.710
0.00132000,8.093
0.00132500,8.315
0.00133000,8.082
0.00133500,7.629
0.00134000,7.631
0.00134500,8.043
0.00135000,8.254
0.00135500,7.985
0.00136000,7.582
0.00136500,7.650
0.00137000,8.062
0.00137500,8.265
0.00138000,8.044
0.00138500,7.679
0.00139000,7.695
0.00139500,8.040
0.00140000,8.205
0.00140500,7.951
0.00141000,7.565
0.00141500,7.586
0.00142000,7.985
0.00142500,8.210
0.00143000,7.980
0.00143500,7.616
0.00144000,7.637
0.00144500,7.951
0.00145000,8.133
0.00145500,7.948
0.00146000,7.586
0.00146500,7.586
0.00147000,7.929
0.00147500,8.107
0.00148000,7.893
0.00148500,7.536
0.00149000,7.505
0.00149500,7.751
0.00150000,7.930
0.00150500,7.817
0.00151000,7.476
0.00151500,7.417
0.00152000,7.735
0.00152500,7.983
0.00153000,7.853
0.00153500,7.478
0.00154000,7.431
0.00154500,7.780
0.00155000,8.033
0.00155500,7.838
0.00156000,7.436
0.00156500,7.428
0.00157000,7.766
0.00157500,7.964
0.00158000,7.727
0.00158500,7.298
0.00159000,7.251
0.00159500,7.618
0.00160000,7.855
0.00160500,7.657
0.00161000,7.270
0.00161500,7.277
0.00162000,7.663
0.00162500,7.919
0.00163000,7.719
0.00163500,7.286
0.00164000,7.264
0.00164500,7.637
0.00165000,7.843
0.00165500,7.623
0.00166000,7.211
0.00166500,7.178
0.00167000,7.563
0.00167500,7.827
0.00168000,7.631
0.00168500,7.209
0.00169000,7.209
0.00169500,7.579
0.00170000,7.817
0.00170500,7.600
0.00171000,7.133
0.00171500,7.050
